"ID","Species","Interactions","Connectance","Type of interactions","Type of data","Reference","Locality of Study","Latitude","Longitude"
"M_PL_035","97","178","0.081","Pollination","0","Percival, M. (1974). Floral Ecology of Coastal Scrub in Southeast Jamaica. Biotropica, 6, 104-129.","Morant Point, Jamaica","17.916667","-76.191667"
