"ID","Species","Interactions","Connectance","Type of interactions","Type of data","Reference","Locality of Study","Latitude","Longitude"
"M_PL_047","205","425","0.11","Pollination","0","Dupont & Olesen(2009). J. Animal Ecology, 78:346-353.","Isenbjerg","56.066667","9.266667"
