"ID","Species","Interactions","Connectance","Type of interactions","Type of data","Reference","Locality of Study","Latitude","Longitude"
"M_PL_031","97","156","0.066","Pollination","0","Ramirez, N. (1989). Biología de polinización en una comunidad arbustiva tropical de la alta Guyana Venezolana. Biotropica 21, 319-330.","Canaima Nat. Park, Venezuela","5.583333","-61.716667"
