"ID","plantas","especie","interaccion"
"M_075","Antidesma.madagascariense","Agathidinae.sp",0
"M_075","Antidesma.madagascariense","Ahasverus.advena.Waltle",0
"M_075","Antidesma.madagascariense","Allograpta.nasuta.Marquart",0
"M_075","Antidesma.madagascariense","Apis.mellifera.Linnaeus",0
"M_075","Antidesma.madagascariense","Atherigona.orientalis.Schiner",0
"M_075","Antidesma.madagascariense","Brachymyrmex.sp",0
"M_075","Antidesma.madagascariense","Calopsilia.florella.Fabricius",0
"M_075","Antidesma.madagascariense","Campopleginae.sp1",0
"M_075","Antidesma.madagascariense","Cerambycidae.sp1",0
"M_075","Antidesma.madagascariense","Cerambycidae.sp2",0
"M_075","Antidesma.madagascariense","Cerambycidae.sp3",0
"M_075","Antidesma.madagascariense","Ceratitis.roas.Karsch",0
"M_075","Antidesma.madagascariense","Chaetocnema.sp1",0.4
"M_075","Antidesma.madagascariense","Cheloninae.sp1",0
"M_075","Antidesma.madagascariense","Cheloninae.sp3",0
"M_075","Antidesma.madagascariense","Chrysomya.megacephala.Fabricius",0
"M_075","Antidesma.madagascariense","Cixiidae.sp1",0
"M_075","Antidesma.madagascariense","Cixiidae.sp2",0
"M_075","Antidesma.madagascariense","Cotesia.sp1",0
"M_075","Antidesma.madagascariense","Cratopus.psittacus.Faimaire",0
"M_075","Antidesma.madagascariense","Cryptocephalinae.sp1",0
"M_075","Antidesma.madagascariense","Dasytinae.sp1",0
"M_075","Antidesma.madagascariense","Dioxyna.sororcula.Wiedemann",0
"M_075","Antidesma.madagascariense","Diptera.sp2",0
"M_075","Antidesma.madagascariense","Diptera.sp3",0
"M_075","Antidesma.madagascariense","Dysauxes.florida.Joan",0.0666666667
"M_075","Antidesma.madagascariense","Episyrphus.sp.near.circularis.Hull",0
"M_075","Antidesma.madagascariense","Eristalinus.flaveolus.Bigot",0
"M_075","Antidesma.madagascariense","Eumolpinae.sp2",0
"M_075","Antidesma.madagascariense","Eumolpinae.sp3",0
"M_075","Antidesma.madagascariense","Eurytonidae.sp1",0
"M_075","Antidesma.madagascariense","Fannia.pusio.Wiedemann",0
"M_075","Antidesma.madagascariense","Gelechioidea.sp1",0
"M_075","Antidesma.madagascariense","Gelechioidea.sp2",0
"M_075","Antidesma.madagascariense","Gelechioidea.sp3",0
"M_075","Antidesma.madagascariense","Goniurellia.or.Dectodes.sp",0
"M_075","Antidesma.madagascariense","Graphomya.maculata.Scopoli",0
"M_075","Antidesma.madagascariense","Henotesia.narcissus.Fabricius",0
"M_075","Antidesma.madagascariense","Hippotion.eson.Cramer",0
"M_075","Antidesma.madagascariense","Homoneura.sp2",0
"M_075","Antidesma.madagascariense","Homoneura.sp3",0
"M_075","Antidesma.madagascariense","Hydrotaea.fuliginosa.Robineau.Desvoidy",0
"M_075","Antidesma.madagascariense","Ischiodon.aegyptius.Wiedemann",0
"M_075","Antidesma.madagascariense","Lecithoceridae.sp1",0
"M_075","Antidesma.madagascariense","Leptotes.pirithous.Linnaeus",0
"M_075","Antidesma.madagascariense","Limnophora.quaterna.Loew",0
"M_075","Antidesma.madagascariense","Lygaeidae.sp2",0
"M_075","Antidesma.madagascariense","Lygaeidae.sp3",0
"M_075","Antidesma.madagascariense","Lygaeidae.sp5",0
"M_075","Antidesma.madagascariense","Lygistorrhina.sp",0
"M_075","Antidesma.madagascariense","Macroglossum.milvus.Boisduval",0
"M_075","Antidesma.madagascariense","Mauritiborium.undulatus",0
"M_075","Antidesma.madagascariense","Melanagromyza.sojae.Zehntner",0
"M_075","Antidesma.madagascariense","Melanostoma.annulipes.Macquart",0
"M_075","Antidesma.madagascariense","Melanostoma.bituberculatum.Loew",0
"M_075","Antidesma.madagascariense","Miridae.sp1",0
"M_075","Antidesma.madagascariense","Mordellidae.sp1",0
"M_075","Antidesma.madagascariense","Mordellidae.sp2",0
"M_075","Antidesma.madagascariense","Mordellidae.sp3",0
"M_075","Antidesma.madagascariense","Musca.confiscata.Speiser",0
"M_075","Antidesma.madagascariense","Musca.domestica.Linnaeus",0
"M_075","Antidesma.madagascariense","Nacoleia.sp1",0
"M_075","Antidesma.madagascariense","Nacoleia.sp2",0
"M_075","Antidesma.madagascariense","Nitidulidae.sp1",0
"M_075","Antidesma.madagascariense","Nyctemera.insulare.Boisduval",0
"M_075","Antidesma.madagascariense","Ophyra.capensis.Wiedemann",0
"M_075","Antidesma.madagascariense","Orchisia.costata.Meigen",0
"M_075","Antidesma.madagascariense","Ornidia.obesa.Fabricius",0
"M_075","Antidesma.madagascariense","Orthellia.albigena.Stein",0
"M_075","Antidesma.madagascariense","Pachycerina.crinicornis.Thomson",0.2
"M_075","Antidesma.madagascariense","Palexorista.sp1",0
"M_075","Antidesma.madagascariense","Panara.naso.Fabricius",0
"M_075","Antidesma.madagascariense","Paragus.borbonicus.Macquart",0
"M_075","Antidesma.madagascariense","Pelecophora.intemipta.All",0
"M_075","Antidesma.madagascariense","Phalanta.phalantha.Drury",0
"M_075","Antidesma.madagascariense","Pheidole.megacephala.Fabricius",0
"M_075","Antidesma.madagascariense","Phelsuma.cepediana.Merrem",0
"M_075","Antidesma.madagascariense","Phorinia.sp",0
"M_075","Antidesma.madagascariense","Polistes.hebraeus.Fabricius",0
"M_075","Antidesma.madagascariense","Psyllidae.sp2",0
"M_075","Antidesma.madagascariense","Sapromyza.sp.near..nudiuscula.Lamb",0
"M_075","Antidesma.madagascariense","Sarcophaga.arno.Curran",0
"M_075","Antidesma.madagascariense","Scatopsidae.sp",0
"M_075","Antidesma.madagascariense","Scirtidae.sp1",0
"M_075","Antidesma.madagascariense","Scirtidae.sp2",0
"M_075","Antidesma.madagascariense","Scolia.carniflex.Coquillett",0
"M_075","Antidesma.madagascariense","Scopariinae.sp",0
"M_075","Antidesma.madagascariense","Simulium.Byssodon.sp2",0
"M_075","Antidesma.madagascariense","Siphona.sp",0
"M_075","Antidesma.madagascariense","Stomorhina.lunata.Fabricius",0
"M_075","Antidesma.madagascariense","Stomoxys.calcitrans.Linnaeus",0
"M_075","Antidesma.madagascariense","Stomoxys.niger.Macquart",0
"M_075","Antidesma.madagascariense","Syritta.bulbus.Walker",0
"M_075","Antidesma.madagascariense","Syritta.nigrofemorata.Macquart",0
