"ID","plantas","especie","interaccion"
"M_074","Aechmea.cylindrata","Bombus.brasiliensis",1
"M_074","Aechmea.cylindrata","Amazilia.versicolor",0
"M_074","Aechmea.cylindrata","Anthracothorax.nigricollis",0
"M_074","Aechmea.cylindrata","Clytolaema.rubricauda",0
"M_074","Aechmea.cylindrata","Leucochloris.albicollis",0
"M_074","Aechmea.cylindrata","Lophornis.magnificus",0
"M_074","Aechmea.cylindrata","Phaethornis.eurynome",0
"M_074","Aechmea.cylindrata","Thalurania.glaucopis",0
"M_074","Aechmea.cylindrata","Anoura.caudifer",0
"M_074","Aechmea.cylindrata","Anoura.geoffroyi",0
"M_074","Aechmea.cylindrata","Pygoderma.bilabiatum",0
"M_074","Nidularium.campo-alegrensis","Bombus.brasiliensis",0
"M_074","Nidularium.campo-alegrensis","Amazilia.versicolor",0
"M_074","Nidularium.campo-alegrensis","Anthracothorax.nigricollis",0
"M_074","Nidularium.campo-alegrensis","Clytolaema.rubricauda",0
"M_074","Nidularium.campo-alegrensis","Leucochloris.albicollis",0
"M_074","Nidularium.campo-alegrensis","Lophornis.magnificus",0
"M_074","Nidularium.campo-alegrensis","Phaethornis.eurynome",1
"M_074","Nidularium.campo-alegrensis","Thalurania.glaucopis",0
"M_074","Nidularium.campo-alegrensis","Anoura.caudifer",0
"M_074","Nidularium.campo-alegrensis","Anoura.geoffroyi",0
"M_074","Nidularium.campo-alegrensis","Pygoderma.bilabiatum",0
"M_074","Vriesea.altodaserrae","Bombus.brasiliensis",0
"M_074","Vriesea.altodaserrae","Amazilia.versicolor",1
"M_074","Vriesea.altodaserrae","Anthracothorax.nigricollis",1
"M_074","Vriesea.altodaserrae","Clytolaema.rubricauda",1
"M_074","Vriesea.altodaserrae","Leucochloris.albicollis",1
"M_074","Vriesea.altodaserrae","Lophornis.magnificus",1
"M_074","Vriesea.altodaserrae","Phaethornis.eurynome",1
"M_074","Vriesea.altodaserrae","Thalurania.glaucopis",1
"M_074","Vriesea.altodaserrae","Anoura.caudifer",0
"M_074","Vriesea.altodaserrae","Anoura.geoffroyi",0
"M_074","Vriesea.altodaserrae","Pygoderma.bilabiatum",0
"M_074","Vriesea.guttata","Bombus.brasiliensis",0
"M_074","Vriesea.guttata","Amazilia.versicolor",0
"M_074","Vriesea.guttata","Anthracothorax.nigricollis",0
"M_074","Vriesea.guttata","Clytolaema.rubricauda",0
"M_074","Vriesea.guttata","Leucochloris.albicollis",0
"M_074","Vriesea.guttata","Lophornis.magnificus",0
"M_074","Vriesea.guttata","Phaethornis.eurynome",1
"M_074","Vriesea.guttata","Thalurania.glaucopis",0
"M_074","Vriesea.guttata","Anoura.caudifer",0
"M_074","Vriesea.guttata","Anoura.geoffroyi",0
"M_074","Vriesea.guttata","Pygoderma.bilabiatum",0
"M_074","Vriesea.heterostachys","Bombus.brasiliensis",0
"M_074","Vriesea.heterostachys","Amazilia.versicolor",0
"M_074","Vriesea.heterostachys","Anthracothorax.nigricollis",0
"M_074","Vriesea.heterostachys","Clytolaema.rubricauda",0
"M_074","Vriesea.heterostachys","Leucochloris.albicollis",0
"M_074","Vriesea.heterostachys","Lophornis.magnificus",0
"M_074","Vriesea.heterostachys","Phaethornis.eurynome",1
"M_074","Vriesea.heterostachys","Thalurania.glaucopis",0
"M_074","Vriesea.heterostachys","Anoura.caudifer",0
"M_074","Vriesea.heterostachys","Anoura.geoffroyi",0
"M_074","Vriesea.heterostachys","Pygoderma.bilabiatum",0
"M_074","Vriesea.hoehneana","Bombus.brasiliensis",0
"M_074","Vriesea.hoehneana","Amazilia.versicolor",0
"M_074","Vriesea.hoehneana","Anthracothorax.nigricollis",0
"M_074","Vriesea.hoehneana","Clytolaema.rubricauda",0
"M_074","Vriesea.hoehneana","Leucochloris.albicollis",0
"M_074","Vriesea.hoehneana","Lophornis.magnificus",0
"M_074","Vriesea.hoehneana","Phaethornis.eurynome",0
"M_074","Vriesea.hoehneana","Thalurania.glaucopis",0
"M_074","Vriesea.hoehneana","Anoura.caudifer",1
"M_074","Vriesea.hoehneana","Anoura.geoffroyi",0
"M_074","Vriesea.hoehneana","Pygoderma.bilabiatum",1
"M_074","Vriesea.platynema","Bombus.brasiliensis",0
"M_074","Vriesea.platynema","Amazilia.versicolor",0
"M_074","Vriesea.platynema","Anthracothorax.nigricollis",0
"M_074","Vriesea.platynema","Clytolaema.rubricauda",0
"M_074","Vriesea.platynema","Leucochloris.albicollis",0
"M_074","Vriesea.platynema","Lophornis.magnificus",0
"M_074","Vriesea.platynema","Phaethornis.eurynome",0
"M_074","Vriesea.platynema","Thalurania.glaucopis",0
"M_074","Vriesea.platynema","Anoura.caudifer",1
"M_074","Vriesea.platynema","Anoura.geoffroyi",1
"M_074","Vriesea.platynema","Pygoderma.bilabiatum",1
"M_074","Wittrochia.cyathiformis","Bombus.brasiliensis",0
"M_074","Wittrochia.cyathiformis","Amazilia.versicolor",1
"M_074","Wittrochia.cyathiformis","Anthracothorax.nigricollis",0
"M_074","Wittrochia.cyathiformis","Clytolaema.rubricauda",0
"M_074","Wittrochia.cyathiformis","Leucochloris.albicollis",1
"M_074","Wittrochia.cyathiformis","Lophornis.magnificus",0
"M_074","Wittrochia.cyathiformis","Phaethornis.eurynome",1
"M_074","Wittrochia.cyathiformis","Thalurania.glaucopis",1
"M_074","Wittrochia.cyathiformis","Anoura.caudifer",0
"M_074","Wittrochia.cyathiformis","Anoura.geoffroyi",0
"M_074","Wittrochia.cyathiformis","Pygoderma.bilabiatum",0
