"ID","plantas","especie","interaccion"
"M_001","Alstromemeria.pallida","Alloscirtetica.rufitarsis",0
"M_001","Alstromemeria.pallida","Alloscirtetica.gayi",1
"M_001","Alstromemeria.pallida","Alloscirtetica.sp",1
"M_001","Alstromemeria.pallida","Andinus.venustus",0
"M_001","Alstromemeria.pallida","Anthidium.chilensis",0
"M_001","Alstromemeria.pallida","Anthidium.decaspilum",0
"M_001","Alstromemeria.pallida","Anthidium.funereum",1
"M_001","Alstromemeria.pallida","Anthidium.gayi",0
"M_001","Alstromemeria.pallida","Anthidium.adriani",0
"M_001","Alstromemeria.pallida","Anthidium.sp",0
"M_001","Alstromemeria.pallida","Anthophora.incerta",0
"M_001","Alstromemeria.pallida","Anthophora.sp",0
"M_001","Alstromemeria.pallida","Auca.coctei.pales",0
"M_001","Alstromemeria.pallida","Bombus.dahlbomii",0
"M_001","Alstromemeria.pallida","Cadeguala.occidentalis",0
"M_001","Alstromemeria.pallida","Caenohalictus.sp",0
"M_001","Alstromemeria.pallida","Caupolicana.dimidiata",0
"M_001","Alstromemeria.pallida","Centris.nigerrima",0
"M_001","Alstromemeria.pallida","Centris.cineraria",0
"M_001","Alstromemeria.pallida","Chilimelissa.sp",0
"M_001","Alstromemeria.pallida","Coelioxys.sp",0
"M_001","Alstromemeria.pallida","Colletes.fulvipes",0
"M_001","Alstromemeria.pallida","Colletes.araucariae",0
"M_001","Alstromemeria.pallida","Colletes.sp",0
"M_001","Alstromemeria.pallida","Corynura.sp",0
"M_001","Alstromemeria.pallida","Dasybasis.sp1",0
"M_001","Alstromemeria.pallida","Dasybasis.sp2",0
"M_001","Alstromemeria.pallida","Dialictus.sp",0
"M_001","Alstromemeria.pallida","Diptera.ni",0
"M_001","Alstromemeria.pallida","Elaphroptera.relicta",0
"M_001","Alstromemeria.pallida","Eristalis.tenax",0
"M_001","Alstromemeria.pallida","Etcheverrius.chilensis",0
"M_001","Alstromemeria.pallida","Eurygostomyia.philippii",0
"M_001","Alstromemeria.pallida","Faunula.leucoglene",0
"M_001","Alstromemeria.pallida","Habromyia.lipoflava",0
"M_001","Alstromemeria.pallida","Hemicolletes.ruizi",0
"M_001","Alstromemeria.pallida","Hymenoptera.ni",0
"M_001","Alstromemeria.pallida","Hypodynerus.chiliotus",0
"M_001","Alstromemeria.pallida","Hypsochila.wagenknecti",0
"M_001","Alstromemeria.pallida","Isepeolus.niveiventris",0
"M_001","Alstromemeria.pallida","Lepidoptera.ni",0
"M_001","Alstromemeria.pallida","Liphanthus.sabulosus",0
"M_001","Alstromemeria.pallida","Lithurgomma.wagenknechti",0
"M_001","Alstromemeria.pallida","Lycophlaeba.lugubris",0
"M_001","Alstromemeria.pallida","Megachile.semirufa",1
"M_001","Alstromemeria.pallida","Mesonychium.gayi",0
"M_001","Alstromemeria.pallida","Panurgineae.sp",1
"M_001","Alstromemeria.pallida","Phulia.nymphula",0
"M_001","Alstromemeria.pallida","Prosopochaeta.caliginosa",0
"M_001","Alstromemeria.pallida","Pseudolucia.chilensis",0
"M_001","Alstromemeria.pallida","Ruizantheda.mutabilis",0
"M_001","Alstromemeria.pallida","Ruiziella.luctuosa",0
"M_001","Alstromemeria.pallida","Scaeva.melanostoma",0
"M_001","Alstromemeria.pallida","Scaptia.atra",0
"M_001","Alstromemeria.pallida","Svastrides.melanura",0
"M_001","Alstromemeria.pallida","Tapinotaspis.herbsti",0
"M_001","Alstromemeria.pallida","Tapinotaspis.caerulea",0
"M_001","Alstromemeria.pallida","Tatochila.mercedis",0
"M_001","Alstromemeria.pallida","Tatochila.blanchardii",0
"M_001","Alstromemeria.pallida","Troch.ni",0
"M_001","Alstromemeria.pallida","Truphoecus.bellus",0
"M_001","Alstromemeria.pallida","Villa..durvillei",0
"M_001","Alstromemeria.pallida","Villa.gayi",0
"M_001","Alstromemeria.pallida","Villa.guttapennis",0
"M_001","Alstromemeria.pallida","Villa.hypoxantha",0
"M_001","Alstromemeria.pallida","Villa.semifuscata",0
"M_001","Alstromemeria.pallida","Villa.sp",0
