"ID","plantas","especie","interaccion"
"M_013","Asclepias.cucullata","Actea.sp1.M.PL.013",0
"M_013","Asclepias.cucullata","Apis.mellifera",0
"M_013","Asclepias.cucullata","Arge.sp1.M.PL.013",0
"M_013","Asclepias.cucullata","Aspilocoryphus.fasciativentris",1
"M_013","Asclepias.cucullata","Atrichelaphinis.tigrina",0
"M_013","Asclepias.cucullata","Coleoptera.sp17.M.PL.013",0
"M_013","Asclepias.cucullata","Coleoptera.sp18.M.PL.013",0
"M_013","Asclepias.cucullata","Coleoptera.sp19.M.PL.013",0
"M_013","Asclepias.cucullata","Coreidae.sp21.M.PL.013",0
"M_013","Asclepias.cucullata","Cyrtothyrea.marginalis",0
"M_013","Asclepias.cucullata","Dacus.sp1.M.PL.013",0
"M_013","Asclepias.cucullata","Diptera.sp1.M.PL.013",0
"M_013","Asclepias.cucullata","Diptera.sp2.M.PL.013",0
"M_013","Asclepias.cucullata","Diptera.sp3.M.PL.013",0
"M_013","Asclepias.cucullata","Hemipepsis.hilaris",0
"M_013","Asclepias.cucullata","Heteroptera.sp23.M.PL.013",0
"M_013","Asclepias.cucullata","Homoecerus.annulatus",0
"M_013","Asclepias.cucullata","Hymenoptera.sp4.M.PL.013",0
"M_013","Asclepias.cucullata","Hymenoptera.sp5.M.PL.013",0
"M_013","Asclepias.cucullata","Hymenoptera.sp6.M.PL.013",0
"M_013","Asclepias.cucullata","Lepidoptera.sp37.M.PL.013",0
"M_013","Asclepias.cucullata","Lepidoptera.sp38.M.PL.013",2
"M_013","Asclepias.cucullata","Microphthalma.sp1.M.PL.013",0
"M_013","Asclepias.cucullata","Microphthalma.sp2.M.PL.013",0
"M_013","Asclepias.cucullata","Musca.domestica",0
"M_013","Asclepias.cucullata","Sarcophaga.sp1.M.PL.013",0
"M_013","Asclepias.cucullata","Spilostethus.rivularis",0
"M_013","Asclepias.cucullata","Tiphia.sp1.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp1.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp10.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp11.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp12.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp13.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp14.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp15.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp16.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp2.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp20.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp22.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp24.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp25.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp26.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp27.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp28.M.PL.013",2
"M_013","Asclepias.cucullata","Unidentified.sp29.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp3.M.PL.013",1
"M_013","Asclepias.cucullata","Unidentified.sp30.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp31.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp32.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp33.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp34.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp35.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp36.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp7.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp8.M.PL.013",0
"M_013","Asclepias.cucullata","Unidentified.sp9.M.PL.013",0
"M_013","Asclepias.woodii","Actea.sp1.M.PL.013",0
"M_013","Asclepias.woodii","Apis.mellifera",0
"M_013","Asclepias.woodii","Arge.sp1.M.PL.013",0
"M_013","Asclepias.woodii","Aspilocoryphus.fasciativentris",0
"M_013","Asclepias.woodii","Atrichelaphinis.tigrina",15
"M_013","Asclepias.woodii","Coleoptera.sp17.M.PL.013",0
"M_013","Asclepias.woodii","Coleoptera.sp18.M.PL.013",0
"M_013","Asclepias.woodii","Coleoptera.sp19.M.PL.013",0
"M_013","Asclepias.woodii","Coreidae.sp21.M.PL.013",0
"M_013","Asclepias.woodii","Cyrtothyrea.marginalis",8
"M_013","Asclepias.woodii","Dacus.sp1.M.PL.013",0
"M_013","Asclepias.woodii","Diptera.sp1.M.PL.013",0
"M_013","Asclepias.woodii","Diptera.sp2.M.PL.013",0
"M_013","Asclepias.woodii","Diptera.sp3.M.PL.013",1
"M_013","Asclepias.woodii","Hemipepsis.hilaris",0
"M_013","Asclepias.woodii","Heteroptera.sp23.M.PL.013",0
"M_013","Asclepias.woodii","Homoecerus.annulatus",0
"M_013","Asclepias.woodii","Hymenoptera.sp4.M.PL.013",1
"M_013","Asclepias.woodii","Hymenoptera.sp5.M.PL.013",0
"M_013","Asclepias.woodii","Hymenoptera.sp6.M.PL.013",1
"M_013","Asclepias.woodii","Lepidoptera.sp37.M.PL.013",0
"M_013","Asclepias.woodii","Lepidoptera.sp38.M.PL.013",0
"M_013","Asclepias.woodii","Microphthalma.sp1.M.PL.013",0
"M_013","Asclepias.woodii","Microphthalma.sp2.M.PL.013",0
"M_013","Asclepias.woodii","Musca.domestica",0
"M_013","Asclepias.woodii","Sarcophaga.sp1.M.PL.013",1
"M_013","Asclepias.woodii","Spilostethus.rivularis",0
"M_013","Asclepias.woodii","Tiphia.sp1.M.PL.013",1
"M_013","Asclepias.woodii","Unidentified.sp1.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp10.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp11.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp12.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp13.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp14.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp15.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp16.M.PL.013",2
"M_013","Asclepias.woodii","Unidentified.sp2.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp20.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp22.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp24.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp25.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp26.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp27.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp28.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp29.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp3.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp30.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp31.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp32.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp33.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp34.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp35.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp36.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp7.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp8.M.PL.013",0
"M_013","Asclepias.woodii","Unidentified.sp9.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Actea.sp1.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Apis.mellifera",1
"M_013","Aspidonepsis.diploglossa","Arge.sp1.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Aspilocoryphus.fasciativentris",0
"M_013","Aspidonepsis.diploglossa","Atrichelaphinis.tigrina",0
"M_013","Aspidonepsis.diploglossa","Coleoptera.sp17.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Coleoptera.sp18.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Coleoptera.sp19.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Coreidae.sp21.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Cyrtothyrea.marginalis",0
"M_013","Aspidonepsis.diploglossa","Dacus.sp1.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Diptera.sp1.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Diptera.sp2.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Diptera.sp3.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Hemipepsis.hilaris",0
"M_013","Aspidonepsis.diploglossa","Heteroptera.sp23.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Homoecerus.annulatus",0
"M_013","Aspidonepsis.diploglossa","Hymenoptera.sp4.M.PL.013",1
"M_013","Aspidonepsis.diploglossa","Hymenoptera.sp5.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Hymenoptera.sp6.M.PL.013",2
"M_013","Aspidonepsis.diploglossa","Lepidoptera.sp37.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Lepidoptera.sp38.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Microphthalma.sp1.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Microphthalma.sp2.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Musca.domestica",2
"M_013","Aspidonepsis.diploglossa","Sarcophaga.sp1.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Spilostethus.rivularis",0
"M_013","Aspidonepsis.diploglossa","Tiphia.sp1.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp1.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp10.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp11.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp12.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp13.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp14.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp15.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp16.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp2.M.PL.013",2
"M_013","Aspidonepsis.diploglossa","Unidentified.sp20.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp22.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp24.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp25.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp26.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp27.M.PL.013",1
"M_013","Aspidonepsis.diploglossa","Unidentified.sp28.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp29.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp3.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp30.M.PL.013",1
"M_013","Aspidonepsis.diploglossa","Unidentified.sp31.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp32.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp33.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp34.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp35.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp36.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp7.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp8.M.PL.013",0
"M_013","Aspidonepsis.diploglossa","Unidentified.sp9.M.PL.013",0
"M_013","Miraglossum.pilosum","Actea.sp1.M.PL.013",0
"M_013","Miraglossum.pilosum","Apis.mellifera",0
"M_013","Miraglossum.pilosum","Arge.sp1.M.PL.013",0
"M_013","Miraglossum.pilosum","Aspilocoryphus.fasciativentris",0
"M_013","Miraglossum.pilosum","Atrichelaphinis.tigrina",0
"M_013","Miraglossum.pilosum","Coleoptera.sp17.M.PL.013",0
"M_013","Miraglossum.pilosum","Coleoptera.sp18.M.PL.013",0
"M_013","Miraglossum.pilosum","Coleoptera.sp19.M.PL.013",0
"M_013","Miraglossum.pilosum","Coreidae.sp21.M.PL.013",0
"M_013","Miraglossum.pilosum","Cyrtothyrea.marginalis",0
"M_013","Miraglossum.pilosum","Dacus.sp1.M.PL.013",0
"M_013","Miraglossum.pilosum","Diptera.sp1.M.PL.013",0
"M_013","Miraglossum.pilosum","Diptera.sp2.M.PL.013",0
"M_013","Miraglossum.pilosum","Diptera.sp3.M.PL.013",0
"M_013","Miraglossum.pilosum","Hemipepsis.hilaris",9
"M_013","Miraglossum.pilosum","Heteroptera.sp23.M.PL.013",0
"M_013","Miraglossum.pilosum","Homoecerus.annulatus",0
"M_013","Miraglossum.pilosum","Hymenoptera.sp4.M.PL.013",0
"M_013","Miraglossum.pilosum","Hymenoptera.sp5.M.PL.013",0
"M_013","Miraglossum.pilosum","Hymenoptera.sp6.M.PL.013",0
"M_013","Miraglossum.pilosum","Lepidoptera.sp37.M.PL.013",0
"M_013","Miraglossum.pilosum","Lepidoptera.sp38.M.PL.013",0
"M_013","Miraglossum.pilosum","Microphthalma.sp1.M.PL.013",0
"M_013","Miraglossum.pilosum","Microphthalma.sp2.M.PL.013",0
"M_013","Miraglossum.pilosum","Musca.domestica",0
"M_013","Miraglossum.pilosum","Sarcophaga.sp1.M.PL.013",0
"M_013","Miraglossum.pilosum","Spilostethus.rivularis",0
"M_013","Miraglossum.pilosum","Tiphia.sp1.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp1.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp10.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp11.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp12.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp13.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp14.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp15.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp16.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp2.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp20.M.PL.013",0
"M_013","Miraglossum.pilosum","Unidentified.sp22.M.PL.013",0
