"ID","plantas","especie","interaccion"
"M_079","acantholippia.seriphioides","Acalyptratae.sp2",0
"M_079","acantholippia.seriphioides","Acalyptratae.sp4",0
"M_079","acantholippia.seriphioides","Acromyrmex.lobicornis",0
"M_079","acantholippia.seriphioides","Alloscirtetica.brethesi",0
"M_079","acantholippia.seriphioides","Alloscirtetica.sp1",0
"M_079","acantholippia.seriphioides","Ammophila.sp",20
"M_079","acantholippia.seriphioides","Ananthidium.inerme",0
"M_079","acantholippia.seriphioides","Anthidium.friesei",0
"M_079","acantholippia.seriphioides","Anthrax.oedipus",0
"M_079","acantholippia.seriphioides","Anthidium.rubripes",0
"M_079","acantholippia.seriphioides","Anthidium.vigintipunctatum",0
"M_079","acantholippia.seriphioides","Anthomyiidae.sp1",0
"M_079","acantholippia.seriphioides","Apis.mellifera",0
"M_079","acantholippia.seriphioides","Arhysosage.bifasciata",0
"M_079","acantholippia.seriphioides","Aristosyrphus.sp",0
"M_079","acantholippia.seriphioides","Ascia.monuste",0
"M_079","acantholippia.seriphioides","Asilidae.sp1",0
"M_079","acantholippia.seriphioides","Asilidae.sp2",0
"M_079","acantholippia.seriphioides","Audre.sp",3
"M_079","acantholippia.seriphioides","Augochloropsis.sp",45
"M_079","acantholippia.seriphioides","Babia.elongata",0
"M_079","acantholippia.seriphioides","Bibionidae.sp",1
"M_079","acantholippia.seriphioides","Bombus.opifex",0
"M_079","acantholippia.seriphioides","Exoprosopa.sp1",46
"M_079","acantholippia.seriphioides","Exoprosopa.sp2",29
"M_079","acantholippia.seriphioides","Bombyliidae.sp12",0
"M_079","acantholippia.seriphioides","Bombyliidae.sp14",0
"M_079","acantholippia.seriphioides","Bombyliidae.sp15",0
"M_079","acantholippia.seriphioides","Bombyliidae.sp16",0
"M_079","acantholippia.seriphioides","Chrysanthrax.sp2",55
"M_079","acantholippia.seriphioides","Bombilidae.sp5",0
"M_079","acantholippia.seriphioides","Parasystoechus.sp",6
"M_079","acantholippia.seriphioides","Poecilognathus.sp",0
"M_079","acantholippia.seriphioides","Bombyliidae.sp9",2
"M_079","acantholippia.seriphioides","Caenohalictus.sp",0
"M_079","acantholippia.seriphioides","Calliopsini.sp1",0
"M_079","acantholippia.seriphioides","Camponotus.mus",6
"M_079","acantholippia.seriphioides","Camponotus.punctulatus",0
"M_079","acantholippia.seriphioides","Centris.brethesi",0
"M_079","acantholippia.seriphioides","Centris.lyngbyei",15
"M_079","acantholippia.seriphioides","Centris.vardyorum",0
"M_079","acantholippia.seriphioides","Chaetocrania.sp",1
"M_079","acantholippia.seriphioides","Cochliomyia.macellaria",0
