"ID","plantas","especie","interaccion"
"M_026","Abelmoschus.manihot","Agrius.cingulatus",0
"M_026","Abelmoschus.manihot","Amblycerus.piurae",0
"M_026","Abelmoschus.manihot","Ammophorus.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Atteva.hysginiella",0
"M_026","Abelmoschus.manihot","Camponotus.planus",0
"M_026","Abelmoschus.manihot","Cardiocondyla.nuda",0
"M_026","Abelmoschus.manihot","Chrysopa.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Coleoptera.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Cricket.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Darwinysius.marginalis",0
"M_026","Abelmoschus.manihot","Disclisioprocta.stellata",0
"M_026","Abelmoschus.manihot","Enyo.lugubris.delanoi",0
"M_026","Abelmoschus.manihot","Euchrombius.ocellus",0
"M_026","Abelmoschus.manihot","Frankliniella.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Goniozus.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Heliothis.cystiphora",0
"M_026","Abelmoschus.manihot","Hemiptera.sp3.M.PL.026",0
"M_026","Abelmoschus.manihot","Hypasclera.collenettei",0
"M_026","Abelmoschus.manihot","Hypasclera.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Lepidanthrax.tinctus",0
"M_026","Abelmoschus.manihot","Lepidoptera.sp2.M.PL.026",0
"M_026","Abelmoschus.manihot","Leptotes.parrhasioides",0
"M_026","Abelmoschus.manihot","Manduca.rustica",0
"M_026","Abelmoschus.manihot","Melipotis.indomita",0
"M_026","Abelmoschus.manihot","Metacanthus.galapagensis",0
"M_026","Abelmoschus.manihot","Monomorium.floricola",0
"M_026","Abelmoschus.manihot","Mordellistena.galapagensis",0
"M_026","Abelmoschus.manihot","Mythenteles.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Naucles.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Olcella.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Ornebius.erraticus",0
"M_026","Abelmoschus.manihot","Orthoperus.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Orthoptera.sp11.M.PL.026",0
"M_026","Abelmoschus.manihot","Oxacis.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Paratrechina.longicornis",0
"M_026","Abelmoschus.manihot","Paratrechina.vaga",0
"M_026","Abelmoschus.manihot","Perepitragus.fascipes",0
"M_026","Abelmoschus.manihot","Phoebis.sennae",0
"M_026","Abelmoschus.manihot","Psedoplusia.includens",0
"M_026","Abelmoschus.manihot","Rhinacloa.sp1.M.PL.026",0
"M_026","Abelmoschus.manihot","Tapinoma.melanocephalum",0
"M_026","Abelmoschus.manihot","Tetramorium.guineense",0
"M_026","Abelmoschus.manihot","Toxomerus.crockeri",0
"M_026","Abelmoschus.manihot","Unidentified.sp10.M.PL.026",0
"M_026","Abelmoschus.manihot","Unidentified.sp4.M.PL.026",0
"M_026","Abelmoschus.manihot","Unidentified.sp5.M.PL.026",0
"M_026","Abelmoschus.manihot","Unidentified.sp6.M.PL.026",0
"M_026","Abelmoschus.manihot","Unidentified.sp7.M.PL.026",0
"M_026","Abelmoschus.manihot","Unidentified.sp8.M.PL.026",0
"M_026","Abelmoschus.manihot","Unidentified.sp9.M.PL.026",0
"M_026","Abelmoschus.manihot","Urbanus.dorantes",0
"M_026","Abelmoschus.manihot","Utetheisa.galapagensis",0
"M_026","Abelmoschus.manihot","Wasmannia.auropunctata",0
"M_026","Abelmoschus.manihot","Xylocopa.darwini",1
"M_026","Abutilon.depauperatum","Agrius.cingulatus",0
