"ID","plantas","especie","interaccion"
"M_034","Amomyrtus.luma","Adalia.deficiens",0
"M_034","Amomyrtus.luma","Allograpta.hortensis",0
"M_034","Amomyrtus.luma","Allograpta.pulchra",0
"M_034","Amomyrtus.luma","Apis.mellifera",1
"M_034","Amomyrtus.luma","Bombus.dahlbomii",1
"M_034","Amomyrtus.luma","Cadeguala.albopilosa",1
"M_034","Amomyrtus.luma","Cadeguala.occipitalis",1
"M_034","Amomyrtus.luma","Caenohalictus.movilicornis",0
"M_034","Amomyrtus.luma","Callideriphus.laetus",0
"M_034","Amomyrtus.luma","Carduelis.barbatus",0
"M_034","Amomyrtus.luma","Chauliognathus.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Cheilosia.nitescens",0
"M_034","Amomyrtus.luma","Chenoderus.testaceus",0
"M_034","Amomyrtus.luma","Chlamysus.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Clamirius.apicarius",1
"M_034","Amomyrtus.luma","Corynura.aff..atrovirens",0
"M_034","Amomyrtus.luma","Corynura.aff..lepida",0
"M_034","Amomyrtus.luma","Corynura.corynogastra",0
"M_034","Amomyrtus.luma","Corynura.patagonica",1
"M_034","Amomyrtus.luma","Corynura.rubella",0
"M_034","Amomyrtus.luma","Craspedochaeta.linbinervis",0
"M_034","Amomyrtus.luma","Dasydema.hirtella",1
"M_034","Amomyrtus.luma","Diphaglossa.gayi",0
"M_034","Amomyrtus.luma","Dolichogyna.chilensis",0
"M_034","Amomyrtus.luma","Dolichogyna.nigripes",0
"M_034","Amomyrtus.luma","Dysmorphocellus.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Elaenia.albiceps",0
"M_034","Amomyrtus.luma","Eristalis.assimilis",0
"M_034","Amomyrtus.luma","Eristalis.elegans",1
"M_034","Amomyrtus.luma","Eristalis.tenax",0
"M_034","Amomyrtus.luma","Eroessa.chilensis",0
"M_034","Amomyrtus.luma","Eurymetopun.obscurum",0
"M_034","Amomyrtus.luma","Eurymetopun.prasinum",1
"M_034","Amomyrtus.luma","Eurymetopun.proteus",1
"M_034","Amomyrtus.luma","Fannia.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Fannia.sp2.M.PL.034",0
"M_034","Amomyrtus.luma","Fannia.sp3.M.PL.034",0
"M_034","Amomyrtus.luma","Fannia.sp4.M.PL.034",0
"M_034","Amomyrtus.luma","Fannia.sp5.M.PL.034",0
"M_034","Amomyrtus.luma","Fannia.sp6.M.PL.034",0
"M_034","Amomyrtus.luma","Fannia.sp7.M.PL.034",0
"M_034","Amomyrtus.luma","Fazia.bullaephora",0
"M_034","Amomyrtus.luma","Fazia.macquarti",0
"M_034","Amomyrtus.luma","Hylodanacea.binotus",0
"M_034","Amomyrtus.luma","Hylodanacea.elegans",1
"M_034","Amomyrtus.luma","Hypodynerus.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Hyponotum.kraussei",0
"M_034","Amomyrtus.luma","Lypha.erigonopsidis",0
"M_034","Amomyrtus.luma","Macrometopia.atra",0
"M_034","Amomyrtus.luma","Mecopselaphus.maculicollis",0
"M_034","Amomyrtus.luma","Megalybus.crassus",0
"M_034","Amomyrtus.luma","Melanophthalma.aff..seminigra",0
"M_034","Amomyrtus.luma","Melanostoma.chalconotus",0
"M_034","Amomyrtus.luma","Melanostoma.fenestratus",0
"M_034","Amomyrtus.luma","Melanostoma.lundbladi",0
"M_034","Amomyrtus.luma","Melanostoma.sp1.M.PL.034",1
"M_034","Amomyrtus.luma","Mesograpta.calceolatus",0
"M_034","Amomyrtus.luma","Mesograpta.philippi",1
"M_034","Amomyrtus.luma","Mordella.erythrura",0
"M_034","Amomyrtus.luma","Mordella.luctuosa",0
"M_034","Amomyrtus.luma","Morphodexia.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Peleteria.filipalpis",0
"M_034","Amomyrtus.luma","Phrygilus.patagonicus",0
"M_034","Amomyrtus.luma","Platynocera.gracilipes",0
"M_034","Amomyrtus.luma","Platynocera.gracilis",1
"M_034","Amomyrtus.luma","Protosialis.chilensis",0
"M_034","Amomyrtus.luma","Rhopalomerus.tenuirostris",0
"M_034","Amomyrtus.luma","Scaptia.horrens",0
"M_034","Amomyrtus.luma","Schizochelus.serratus",1
"M_034","Amomyrtus.luma","Sephanoides.sephaniodes",0
"M_034","Amomyrtus.luma","Stilbosona.cyanea",0
"M_034","Amomyrtus.luma","Syrphus.octomaculatus",0
"M_034","Amomyrtus.luma","Thrypticus.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Trichophthalma.commutata",0
"M_034","Amomyrtus.luma","Trichophthalma.herbsti",0
"M_034","Amomyrtus.luma","Tropidia.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp10.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp11.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp12.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp13.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp14.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp15.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp16.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp17.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp18.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp19.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp2.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp20.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp21.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp22.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp23.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp24.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp25.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp26.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp27.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp28.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp29.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp3.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp30.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp31.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp32.M.PL.034",1
"M_034","Amomyrtus.luma","Unidentified.sp33.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp34.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp35.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp36.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp37.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp38.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp39.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp4.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp40.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp41.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp42.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp43.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp44.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp46.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp47.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp48.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp49.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp5.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp50.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp51.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp6.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp7.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp8.M.PL.034",0
"M_034","Amomyrtus.luma","Unidentified.sp9.M.PL.034",1
"M_034","Amomyrtus.luma","Vanessa.sp1.M.PL.034",0
"M_034","Amomyrtus.luma","Vespula.germanica",0
"M_034","Amomyrtus.meli","Adalia.deficiens",1
"M_034","Amomyrtus.meli","Allograpta.hortensis",0
"M_034","Amomyrtus.meli","Allograpta.pulchra",1
"M_034","Amomyrtus.meli","Apis.mellifera",1
"M_034","Amomyrtus.meli","Bombus.dahlbomii",1
"M_034","Amomyrtus.meli","Cadeguala.albopilosa",1
"M_034","Amomyrtus.meli","Cadeguala.occipitalis",0
"M_034","Amomyrtus.meli","Caenohalictus.movilicornis",0
"M_034","Amomyrtus.meli","Callideriphus.laetus",1
"M_034","Amomyrtus.meli","Carduelis.barbatus",0
"M_034","Amomyrtus.meli","Chauliognathus.sp1.M.PL.034",0
"M_034","Amomyrtus.meli","Cheilosia.nitescens",1
"M_034","Amomyrtus.meli","Chenoderus.testaceus",1
"M_034","Amomyrtus.meli","Chlamysus.sp1.M.PL.034",0
"M_034","Amomyrtus.meli","Clamirius.apicarius",0
"M_034","Amomyrtus.meli","Corynura.aff..atrovirens",0
"M_034","Amomyrtus.meli","Corynura.aff..lepida",0
"M_034","Amomyrtus.meli","Corynura.corynogastra",1
"M_034","Amomyrtus.meli","Corynura.patagonica",1
"M_034","Amomyrtus.meli","Corynura.rubella",0
"M_034","Amomyrtus.meli","Craspedochaeta.linbinervis",1
"M_034","Amomyrtus.meli","Dasydema.hirtella",0
"M_034","Amomyrtus.meli","Diphaglossa.gayi",1
"M_034","Amomyrtus.meli","Dolichogyna.chilensis",0
"M_034","Amomyrtus.meli","Dolichogyna.nigripes",0
"M_034","Amomyrtus.meli","Dysmorphocellus.sp1.M.PL.034",0
"M_034","Amomyrtus.meli","Elaenia.albiceps",0
"M_034","Amomyrtus.meli","Eristalis.assimilis",0
"M_034","Amomyrtus.meli","Eristalis.elegans",0
"M_034","Amomyrtus.meli","Eristalis.tenax",0
"M_034","Amomyrtus.meli","Eroessa.chilensis",0
"M_034","Amomyrtus.meli","Eurymetopun.obscurum",1
"M_034","Amomyrtus.meli","Eurymetopun.prasinum",0
"M_034","Amomyrtus.meli","Eurymetopun.proteus",0
"M_034","Amomyrtus.meli","Fannia.sp1.M.PL.034",1
"M_034","Amomyrtus.meli","Fannia.sp2.M.PL.034",0
"M_034","Amomyrtus.meli","Fannia.sp3.M.PL.034",0
"M_034","Amomyrtus.meli","Fannia.sp4.M.PL.034",0
"M_034","Amomyrtus.meli","Fannia.sp5.M.PL.034",0
"M_034","Amomyrtus.meli","Fannia.sp6.M.PL.034",0
"M_034","Amomyrtus.meli","Fannia.sp7.M.PL.034",0
"M_034","Amomyrtus.meli","Fazia.bullaephora",0
"M_034","Amomyrtus.meli","Fazia.macquarti",0
"M_034","Amomyrtus.meli","Hylodanacea.binotus",1
"M_034","Amomyrtus.meli","Hylodanacea.elegans",0
"M_034","Amomyrtus.meli","Hypodynerus.sp1.M.PL.034",0
"M_034","Amomyrtus.meli","Hyponotum.kraussei",1
"M_034","Amomyrtus.meli","Lypha.erigonopsidis",0
"M_034","Amomyrtus.meli","Macrometopia.atra",0
"M_034","Amomyrtus.meli","Mecopselaphus.maculicollis",0
"M_034","Amomyrtus.meli","Megalybus.crassus",0
