"ID","plantas","especie","interaccion"
"M_012","Adenocarpus.foliosus","Acmaeodera.cisti",0
"M_012","Adenocarpus.foliosus","Anaspis.proteus",0
"M_012","Adenocarpus.foliosus","Andrena.sp1.M.PL.012",0
"M_012","Adenocarpus.foliosus","Anthophora.alluaudi",0
"M_012","Adenocarpus.foliosus","Apis.mellifera",0
"M_012","Adenocarpus.foliosus","Aricia.cramera",0
"M_012","Adenocarpus.foliosus","Artogeia.rapae",0
"M_012","Adenocarpus.foliosus","Attalus.sp1.M.PL.012",0
"M_012","Adenocarpus.foliosus","Bibio.elmoi",0
"M_012","Adenocarpus.foliosus","Bombus.canariensis",1
"M_012","Adenocarpus.foliosus","Brachypterus.sp1.M.PL.012",0
"M_012","Adenocarpus.foliosus","Bruchidius.wollastoni",0
"M_012","Adenocarpus.foliosus","Chrysotoxum.triarcuatum",0
"M_012","Adenocarpus.foliosus","Cleora.fortunata",0
"M_012","Adenocarpus.foliosus","Colias.crocea",0
"M_012","Adenocarpus.foliosus","Cornutiplusia.circumflexa",0
"M_012","Adenocarpus.foliosus","Cyclyrius.webbianus",0
"M_012","Adenocarpus.foliosus","Dasyphora.albofasciata",0
"M_012","Adenocarpus.foliosus","Delia.platura",0
"M_012","Adenocarpus.foliosus","Drosophila.sp1.M.PL.012",0
"M_012","Adenocarpus.foliosus","Empis.sp1.M.PL.012",0
"M_012","Adenocarpus.foliosus","Eristalis.tenax",0
"M_012","Adenocarpus.foliosus","Gonepteryx.cleopatra",0
"M_012","Adenocarpus.foliosus","Halictus.sp1.M.PL.012",0
"M_012","Adenocarpus.foliosus","Heringia.adpropinquans",0
"M_012","Adenocarpus.foliosus","Lampides.boeticus",0
"M_012","Adenocarpus.foliosus","Lasioglossum.chalcodes",0
"M_012","Adenocarpus.foliosus","Lasioglossum.loetum",0
"M_012","Adenocarpus.foliosus","Lycaena.phlaeas",0
"M_012","Adenocarpus.foliosus","Macroglossum.stellatarum",0
"M_012","Adenocarpus.foliosus","Maniola.jurtina",0
"M_012","Adenocarpus.foliosus","Meliscaeva.auricollis",0
"M_012","Adenocarpus.foliosus","Mordella.israelsoni",0
"M_012","Adenocarpus.foliosus","Myotropa.florea",0
"M_012","Adenocarpus.foliosus","Pandoriana.pandora",0
"M_012","Adenocarpus.foliosus","Pararge.xiphioides",0
"M_012","Adenocarpus.foliosus","Piezodorus.punctipes",0
"M_012","Adenocarpus.foliosus","Podalonia.tydei",0
"M_012","Adenocarpus.foliosus","Pontia.daplidice",0
"M_012","Adenocarpus.foliosus","Pseudogonia.fasciata",0
"M_012","Adenocarpus.foliosus","Sapromyza.sp1.M.PL.012",0
"M_012","Adenocarpus.foliosus","Siphona.sp1.M.PL.012",0
"M_012","Adenocarpus.foliosus","Sphecodes.marginatus",0
"M_012","Adenocarpus.foliosus","Sphecodes.ruficrus",0
"M_012","Adenocarpus.foliosus","Tachina.canariensis",0
"M_012","Adenocarpus.foliosus","Thaumatomyia.notata",0
"M_012","Adenocarpus.foliosus","Thyreus.histrionicus",0
"M_012","Adenocarpus.foliosus","Tricimba.humeralis",0
"M_012","Adenocarpus.foliosus","Unidentified.sp1.M.PL.012",0
"M_012","Adenocarpus.foliosus","Unidentified.sp2.M.PL.012",0
"M_012","Adenocarpus.foliosus","Unidentified.sp3.M.PL.012",0
"M_012","Adenocarpus.foliosus","Unidentified.sp4.M.PL.012",0
"M_012","Adenocarpus.foliosus","Vanessa.atalanta",0
"M_012","Adenocarpus.foliosus","Vanessa.cardui",0
"M_012","Adenocarpus.foliosus","Vanessa.indica",1
"M_012","Ageretina.adenophora","Acmaeodera.cisti",0
"M_012","Ageretina.adenophora","Anaspis.proteus",0
"M_012","Ageretina.adenophora","Andrena.sp1.M.PL.012",0
"M_012","Ageretina.adenophora","Anthophora.alluaudi",0
"M_012","Ageretina.adenophora","Apis.mellifera",0
"M_012","Ageretina.adenophora","Aricia.cramera",0
"M_012","Ageretina.adenophora","Artogeia.rapae",0
"M_012","Ageretina.adenophora","Attalus.sp1.M.PL.012",0
"M_012","Ageretina.adenophora","Bibio.elmoi",0
"M_012","Ageretina.adenophora","Bombus.canariensis",0
"M_012","Ageretina.adenophora","Brachypterus.sp1.M.PL.012",0
"M_012","Ageretina.adenophora","Bruchidius.wollastoni",0
"M_012","Ageretina.adenophora","Chrysotoxum.triarcuatum",0
"M_012","Ageretina.adenophora","Cleora.fortunata",0
"M_012","Ageretina.adenophora","Colias.crocea",0
"M_012","Ageretina.adenophora","Cornutiplusia.circumflexa",0
"M_012","Ageretina.adenophora","Cyclyrius.webbianus",0
"M_012","Ageretina.adenophora","Dasyphora.albofasciata",0
"M_012","Ageretina.adenophora","Delia.platura",0
"M_012","Ageretina.adenophora","Drosophila.sp1.M.PL.012",0
"M_012","Ageretina.adenophora","Empis.sp1.M.PL.012",0
"M_012","Ageretina.adenophora","Eristalis.tenax",1
"M_012","Ageretina.adenophora","Gonepteryx.cleopatra",0
"M_012","Ageretina.adenophora","Halictus.sp1.M.PL.012",0
"M_012","Ageretina.adenophora","Heringia.adpropinquans",0
"M_012","Ageretina.adenophora","Lampides.boeticus",0
"M_012","Ageretina.adenophora","Lasioglossum.chalcodes",0
"M_012","Ageretina.adenophora","Lasioglossum.loetum",0
"M_012","Ageretina.adenophora","Lycaena.phlaeas",0
"M_012","Ageretina.adenophora","Macroglossum.stellatarum",0
"M_012","Ageretina.adenophora","Maniola.jurtina",0
"M_012","Ageretina.adenophora","Meliscaeva.auricollis",0
"M_012","Ageretina.adenophora","Mordella.israelsoni",0
"M_012","Ageretina.adenophora","Myotropa.florea",0
"M_012","Ageretina.adenophora","Pandoriana.pandora",0
"M_012","Ageretina.adenophora","Pararge.xiphioides",0
"M_012","Ageretina.adenophora","Piezodorus.punctipes",0
"M_012","Ageretina.adenophora","Podalonia.tydei",0
"M_012","Ageretina.adenophora","Pontia.daplidice",0
"M_012","Ageretina.adenophora","Pseudogonia.fasciata",0
"M_012","Ageretina.adenophora","Sapromyza.sp1.M.PL.012",0
"M_012","Ageretina.adenophora","Siphona.sp1.M.PL.012",0
"M_012","Ageretina.adenophora","Sphecodes.marginatus",0
"M_012","Ageretina.adenophora","Sphecodes.ruficrus",0
"M_012","Ageretina.adenophora","Tachina.canariensis",0
"M_012","Ageretina.adenophora","Thaumatomyia.notata",0
"M_012","Ageretina.adenophora","Thyreus.histrionicus",0
"M_012","Ageretina.adenophora","Tricimba.humeralis",0
"M_012","Ageretina.adenophora","Unidentified.sp1.M.PL.012",0
"M_012","Ageretina.adenophora","Unidentified.sp2.M.PL.012",0
"M_012","Ageretina.adenophora","Unidentified.sp3.M.PL.012",0
"M_012","Ageretina.adenophora","Unidentified.sp4.M.PL.012",0
"M_012","Ageretina.adenophora","Vanessa.atalanta",0
"M_012","Ageretina.adenophora","Vanessa.cardui",0
"M_012","Ageretina.adenophora","Vanessa.indica",0
"M_012","Aichryson.laxum","Acmaeodera.cisti",0
"M_012","Aichryson.laxum","Anaspis.proteus",0
"M_012","Aichryson.laxum","Andrena.sp1.M.PL.012",0
"M_012","Aichryson.laxum","Anthophora.alluaudi",0
"M_012","Aichryson.laxum","Apis.mellifera",0
"M_012","Aichryson.laxum","Aricia.cramera",0
"M_012","Aichryson.laxum","Artogeia.rapae",0
"M_012","Aichryson.laxum","Attalus.sp1.M.PL.012",0
"M_012","Aichryson.laxum","Bibio.elmoi",0
"M_012","Aichryson.laxum","Bombus.canariensis",1
"M_012","Aichryson.laxum","Brachypterus.sp1.M.PL.012",0
"M_012","Aichryson.laxum","Bruchidius.wollastoni",0
"M_012","Aichryson.laxum","Chrysotoxum.triarcuatum",0
"M_012","Aichryson.laxum","Cleora.fortunata",0
"M_012","Aichryson.laxum","Colias.crocea",0
"M_012","Aichryson.laxum","Cornutiplusia.circumflexa",0
"M_012","Aichryson.laxum","Cyclyrius.webbianus",0
"M_012","Aichryson.laxum","Dasyphora.albofasciata",0
"M_012","Aichryson.laxum","Delia.platura",0
"M_012","Aichryson.laxum","Drosophila.sp1.M.PL.012",0
"M_012","Aichryson.laxum","Empis.sp1.M.PL.012",0
"M_012","Aichryson.laxum","Eristalis.tenax",0
"M_012","Aichryson.laxum","Gonepteryx.cleopatra",0
"M_012","Aichryson.laxum","Halictus.sp1.M.PL.012",0
"M_012","Aichryson.laxum","Heringia.adpropinquans",0
"M_012","Aichryson.laxum","Lampides.boeticus",0
"M_012","Aichryson.laxum","Lasioglossum.chalcodes",0
"M_012","Aichryson.laxum","Lasioglossum.loetum",0
"M_012","Aichryson.laxum","Lycaena.phlaeas",0
"M_012","Aichryson.laxum","Macroglossum.stellatarum",0
"M_012","Aichryson.laxum","Maniola.jurtina",0
"M_012","Aichryson.laxum","Meliscaeva.auricollis",0
"M_012","Aichryson.laxum","Mordella.israelsoni",0
"M_012","Aichryson.laxum","Myotropa.florea",0
"M_012","Aichryson.laxum","Pandoriana.pandora",0
"M_012","Aichryson.laxum","Pararge.xiphioides",0
"M_012","Aichryson.laxum","Piezodorus.punctipes",0
"M_012","Aichryson.laxum","Podalonia.tydei",0
"M_012","Aichryson.laxum","Pontia.daplidice",0
