"ID","plantas","especie","interaccion"
"M_003","Nastanthus.aglomeratus","Andinus.venustus",0
"M_003","Nastanthus.aglomeratus","Anthidium.sp",0
"M_003","Nastanthus.aglomeratus","Bombus.dahlbomii",0
"M_003","Nastanthus.aglomeratus","Cynthia.terpsichore",0
"M_003","Nastanthus.aglomeratus","Dasybasis.sp1",0
"M_003","Nastanthus.aglomeratus","Diptera.ni",0
"M_003","Nastanthus.aglomeratus","Faunula.leucoglene",0
"M_003","Nastanthus.aglomeratus","Habromyia.lipoflava",0
"M_003","Nastanthus.aglomeratus","Hymenoptera.ni",1
"M_003","Nastanthus.aglomeratus","Hypsochila.wagenknecti",0
"M_003","Nastanthus.aglomeratus","Megachile.semirufa",0
"M_003","Nastanthus.aglomeratus","Phulia.nymphula",0
"M_003","Nastanthus.aglomeratus","Pseudolucia.chilensis",0
"M_003","Nastanthus.aglomeratus","Scaeva.melanostoma",0
"M_003","Nastanthus.aglomeratus","Stenanthidium.espinosai",0
"M_003","Nastanthus.aglomeratus","Tatochila.mercedis",0
"M_003","Nastanthus.aglomeratus","Troch.ni",0
"M_003","Nastanthus.aglomeratus","Villa.sp",0
"M_003","Nastanthus.aglomeratus","Yramea.modesta",0
"M_003","Nastanthus.aglomeratus","Bombyllidae.ni",0
"M_003","Nastanthus.aglomeratus","Sarcophagidae.ni",0
"M_003","Nastanthus.aglomeratus","Coleoptera.ni",0
"M_003","Nastanthus.aglomeratus","Syrphidae.ni",0
"M_003","Nastanthus.aglomeratus","Tachinidae.ni",0
"M_003","Nastanthus.aglomeratus","Megachile.sp5",0
"M_003","Nastanthus.aglomeratus","Troch.ni.1",0
"M_003","Nastanthus.aglomeratus","Sarcophagidae.sp",0
"M_003","Nastanthus.aglomeratus","Vibrissiomyia.sp",0
"M_003","Nastanthus.spathulatus","Andinus.venustus",0
"M_003","Nastanthus.spathulatus","Anthidium.sp",0
"M_003","Nastanthus.spathulatus","Bombus.dahlbomii",0
"M_003","Nastanthus.spathulatus","Cynthia.terpsichore",0
"M_003","Nastanthus.spathulatus","Dasybasis.sp1",0
"M_003","Nastanthus.spathulatus","Diptera.ni",0
"M_003","Nastanthus.spathulatus","Faunula.leucoglene",0
"M_003","Nastanthus.spathulatus","Habromyia.lipoflava",0
"M_003","Nastanthus.spathulatus","Hymenoptera.ni",1
"M_003","Nastanthus.spathulatus","Hypsochila.wagenknecti",0
"M_003","Nastanthus.spathulatus","Megachile.semirufa",0
"M_003","Nastanthus.spathulatus","Phulia.nymphula",0
"M_003","Nastanthus.spathulatus","Pseudolucia.chilensis",0
"M_003","Nastanthus.spathulatus","Scaeva.melanostoma",0
"M_003","Nastanthus.spathulatus","Stenanthidium.espinosai",0
"M_003","Nastanthus.spathulatus","Tatochila.mercedis",0
"M_003","Nastanthus.spathulatus","Troch.ni",0
"M_003","Nastanthus.spathulatus","Villa.sp",0
"M_003","Nastanthus.spathulatus","Yramea.modesta",0
"M_003","Nastanthus.spathulatus","Bombyllidae.ni",0
"M_003","Nastanthus.spathulatus","Sarcophagidae.ni",0
"M_003","Nastanthus.spathulatus","Coleoptera.ni",0
"M_003","Nastanthus.spathulatus","Syrphidae.ni",0
"M_003","Nastanthus.spathulatus","Tachinidae.ni",0
"M_003","Nastanthus.spathulatus","Megachile.sp5",0
"M_003","Nastanthus.spathulatus","Troch.ni.1",0
"M_003","Nastanthus.spathulatus","Sarcophagidae.sp",0
"M_003","Nastanthus.spathulatus","Vibrissiomyia.sp",0
"M_003","Cerastium.arvense","Andinus.venustus",0
"M_003","Cerastium.arvense","Anthidium.sp",0
"M_003","Cerastium.arvense","Bombus.dahlbomii",0
"M_003","Cerastium.arvense","Cynthia.terpsichore",0
"M_003","Cerastium.arvense","Dasybasis.sp1",0
"M_003","Cerastium.arvense","Diptera.ni",1
"M_003","Cerastium.arvense","Faunula.leucoglene",0
"M_003","Cerastium.arvense","Habromyia.lipoflava",0
"M_003","Cerastium.arvense","Hymenoptera.ni",0
"M_003","Cerastium.arvense","Hypsochila.wagenknecti",0
"M_003","Cerastium.arvense","Megachile.semirufa",0
"M_003","Cerastium.arvense","Phulia.nymphula",0
"M_003","Cerastium.arvense","Pseudolucia.chilensis",0
"M_003","Cerastium.arvense","Scaeva.melanostoma",0
"M_003","Cerastium.arvense","Stenanthidium.espinosai",0
"M_003","Cerastium.arvense","Tatochila.mercedis",0
"M_003","Cerastium.arvense","Troch.ni",0
"M_003","Cerastium.arvense","Villa.sp",0
"M_003","Cerastium.arvense","Yramea.modesta",0
"M_003","Cerastium.arvense","Bombyllidae.ni",1
"M_003","Cerastium.arvense","Sarcophagidae.ni",0
"M_003","Cerastium.arvense","Coleoptera.ni",0
"M_003","Cerastium.arvense","Syrphidae.ni",0
"M_003","Cerastium.arvense","Tachinidae.ni",0
"M_003","Cerastium.arvense","Megachile.sp5",0
"M_003","Cerastium.arvense","Troch.ni.1",0
"M_003","Cerastium.arvense","Sarcophagidae.sp",0
"M_003","Cerastium.arvense","Vibrissiomyia.sp",0
"M_003","Cerastium.montioides","Andinus.venustus",0
"M_003","Cerastium.montioides","Anthidium.sp",0
"M_003","Cerastium.montioides","Bombus.dahlbomii",0
"M_003","Cerastium.montioides","Cynthia.terpsichore",0
"M_003","Cerastium.montioides","Dasybasis.sp1",0
"M_003","Cerastium.montioides","Diptera.ni",1
"M_003","Cerastium.montioides","Faunula.leucoglene",0
"M_003","Cerastium.montioides","Habromyia.lipoflava",0
"M_003","Cerastium.montioides","Hymenoptera.ni",0
"M_003","Cerastium.montioides","Hypsochila.wagenknecti",0
"M_003","Cerastium.montioides","Megachile.semirufa",0
"M_003","Cerastium.montioides","Phulia.nymphula",0
"M_003","Cerastium.montioides","Pseudolucia.chilensis",0
"M_003","Cerastium.montioides","Scaeva.melanostoma",0
"M_003","Cerastium.montioides","Stenanthidium.espinosai",0
"M_003","Cerastium.montioides","Tatochila.mercedis",0
"M_003","Cerastium.montioides","Troch.ni",0
"M_003","Cerastium.montioides","Villa.sp",0
"M_003","Cerastium.montioides","Yramea.modesta",0
"M_003","Cerastium.montioides","Bombyllidae.ni",0
"M_003","Cerastium.montioides","Sarcophagidae.ni",0
"M_003","Cerastium.montioides","Coleoptera.ni",0
"M_003","Cerastium.montioides","Syrphidae.ni",0
"M_003","Cerastium.montioides","Tachinidae.ni",0
"M_003","Cerastium.montioides","Megachile.sp5",0
"M_003","Cerastium.montioides","Troch.ni.1",0
"M_003","Cerastium.montioides","Sarcophagidae.sp",0
"M_003","Cerastium.montioides","Vibrissiomyia.sp",0
"M_003","Chaetanthera.apiculata","Andinus.venustus",0
"M_003","Chaetanthera.apiculata","Anthidium.sp",0
"M_003","Chaetanthera.apiculata","Bombus.dahlbomii",0
"M_003","Chaetanthera.apiculata","Cynthia.terpsichore",0
"M_003","Chaetanthera.apiculata","Dasybasis.sp1",0
"M_003","Chaetanthera.apiculata","Diptera.ni",0
"M_003","Chaetanthera.apiculata","Faunula.leucoglene",1
"M_003","Chaetanthera.apiculata","Habromyia.lipoflava",0
"M_003","Chaetanthera.apiculata","Hymenoptera.ni",0
"M_003","Chaetanthera.apiculata","Hypsochila.wagenknecti",0
"M_003","Chaetanthera.apiculata","Megachile.semirufa",0
"M_003","Chaetanthera.apiculata","Phulia.nymphula",0
"M_003","Chaetanthera.apiculata","Pseudolucia.chilensis",0
"M_003","Chaetanthera.apiculata","Scaeva.melanostoma",0
"M_003","Chaetanthera.apiculata","Stenanthidium.espinosai",0
"M_003","Chaetanthera.apiculata","Tatochila.mercedis",0
