"ID","plantas","especie","interaccion"
"M_036","Azorina.vidalii","Apis.mellifera",1
"M_036","Azorina.vidalii","Bombus.sp1.M.PL.036",1
"M_036","Azorina.vidalii","Calliphora.sp1.M.PL.036",1
"M_036","Azorina.vidalii","Hymenoptera.sp1.M.PL.036",1
"M_036","Azorina.vidalii","Lepidoptera.sp4.M.PL.036",1
"M_036","Azorina.vidalii","Lucilia.sp1.M.PL.036",0
"M_036","Azorina.vidalii","Moth.sp1.M.PL.036",0
"M_036","Azorina.vidalii","Unidentified.sp2.M.PL.036",1
"M_036","Azorina.vidalii","Unidentified.sp3.M.PL.036",1
"M_036","Azorina.vidalii","Unidentified.sp5.M.PL.036",0
"M_036","Azorina.vidalii","Unidentified.sp6.M.PL.036",0
"M_036","Azorina.vidalii","Unidentified.sp7.M.PL.036",1
"M_036","Beta.maritima","Apis.mellifera",0
"M_036","Beta.maritima","Bombus.sp1.M.PL.036",0
"M_036","Beta.maritima","Calliphora.sp1.M.PL.036",0
"M_036","Beta.maritima","Hymenoptera.sp1.M.PL.036",0
"M_036","Beta.maritima","Lepidoptera.sp4.M.PL.036",0
"M_036","Beta.maritima","Lucilia.sp1.M.PL.036",0
"M_036","Beta.maritima","Moth.sp1.M.PL.036",0
"M_036","Beta.maritima","Unidentified.sp2.M.PL.036",0
"M_036","Beta.maritima","Unidentified.sp3.M.PL.036",1
"M_036","Beta.maritima","Unidentified.sp5.M.PL.036",0
"M_036","Beta.maritima","Unidentified.sp6.M.PL.036",0
"M_036","Beta.maritima","Unidentified.sp7.M.PL.036",0
"M_036","Crithmum.maritimum","Apis.mellifera",0
"M_036","Crithmum.maritimum","Bombus.sp1.M.PL.036",0
"M_036","Crithmum.maritimum","Calliphora.sp1.M.PL.036",0
"M_036","Crithmum.maritimum","Hymenoptera.sp1.M.PL.036",0
"M_036","Crithmum.maritimum","Lepidoptera.sp4.M.PL.036",0
"M_036","Crithmum.maritimum","Lucilia.sp1.M.PL.036",1
"M_036","Crithmum.maritimum","Moth.sp1.M.PL.036",0
"M_036","Crithmum.maritimum","Unidentified.sp2.M.PL.036",1
"M_036","Crithmum.maritimum","Unidentified.sp3.M.PL.036",1
"M_036","Crithmum.maritimum","Unidentified.sp5.M.PL.036",0
"M_036","Crithmum.maritimum","Unidentified.sp6.M.PL.036",1
"M_036","Crithmum.maritimum","Unidentified.sp7.M.PL.036",0
"M_036","Daucus.carota","Apis.mellifera",0
"M_036","Daucus.carota","Bombus.sp1.M.PL.036",0
"M_036","Daucus.carota","Calliphora.sp1.M.PL.036",0
"M_036","Daucus.carota","Hymenoptera.sp1.M.PL.036",1
"M_036","Daucus.carota","Lepidoptera.sp4.M.PL.036",0
"M_036","Daucus.carota","Lucilia.sp1.M.PL.036",1
"M_036","Daucus.carota","Moth.sp1.M.PL.036",0
"M_036","Daucus.carota","Unidentified.sp2.M.PL.036",1
"M_036","Daucus.carota","Unidentified.sp3.M.PL.036",0
"M_036","Daucus.carota","Unidentified.sp5.M.PL.036",0
"M_036","Daucus.carota","Unidentified.sp6.M.PL.036",0
"M_036","Daucus.carota","Unidentified.sp7.M.PL.036",0
"M_036","Freesia.sp1.M.PL.036","Apis.mellifera",0
"M_036","Freesia.sp1.M.PL.036","Bombus.sp1.M.PL.036",1
"M_036","Freesia.sp1.M.PL.036","Calliphora.sp1.M.PL.036",0
"M_036","Freesia.sp1.M.PL.036","Hymenoptera.sp1.M.PL.036",0
"M_036","Freesia.sp1.M.PL.036","Lepidoptera.sp4.M.PL.036",1
"M_036","Freesia.sp1.M.PL.036","Lucilia.sp1.M.PL.036",0
"M_036","Freesia.sp1.M.PL.036","Moth.sp1.M.PL.036",0
"M_036","Freesia.sp1.M.PL.036","Unidentified.sp2.M.PL.036",0
"M_036","Freesia.sp1.M.PL.036","Unidentified.sp3.M.PL.036",0
"M_036","Freesia.sp1.M.PL.036","Unidentified.sp5.M.PL.036",0
"M_036","Freesia.sp1.M.PL.036","Unidentified.sp6.M.PL.036",0
"M_036","Freesia.sp1.M.PL.036","Unidentified.sp7.M.PL.036",0
"M_036","Leucanthemum.vulgare","Apis.mellifera",0
"M_036","Leucanthemum.vulgare","Bombus.sp1.M.PL.036",0
"M_036","Leucanthemum.vulgare","Calliphora.sp1.M.PL.036",0
"M_036","Leucanthemum.vulgare","Hymenoptera.sp1.M.PL.036",1
"M_036","Leucanthemum.vulgare","Lepidoptera.sp4.M.PL.036",0
"M_036","Leucanthemum.vulgare","Lucilia.sp1.M.PL.036",0
"M_036","Leucanthemum.vulgare","Moth.sp1.M.PL.036",0
"M_036","Leucanthemum.vulgare","Unidentified.sp2.M.PL.036",1
"M_036","Leucanthemum.vulgare","Unidentified.sp3.M.PL.036",0
"M_036","Leucanthemum.vulgare","Unidentified.sp5.M.PL.036",1
"M_036","Leucanthemum.vulgare","Unidentified.sp6.M.PL.036",0
"M_036","Leucanthemum.vulgare","Unidentified.sp7.M.PL.036",0
"M_036","Lotus.corniculatus","Apis.mellifera",1
"M_036","Lotus.corniculatus","Bombus.sp1.M.PL.036",1
"M_036","Lotus.corniculatus","Calliphora.sp1.M.PL.036",0
"M_036","Lotus.corniculatus","Hymenoptera.sp1.M.PL.036",0
"M_036","Lotus.corniculatus","Lepidoptera.sp4.M.PL.036",1
"M_036","Lotus.corniculatus","Lucilia.sp1.M.PL.036",0
"M_036","Lotus.corniculatus","Moth.sp1.M.PL.036",0
"M_036","Lotus.corniculatus","Unidentified.sp2.M.PL.036",0
"M_036","Lotus.corniculatus","Unidentified.sp3.M.PL.036",0
"M_036","Lotus.corniculatus","Unidentified.sp5.M.PL.036",0
"M_036","Lotus.corniculatus","Unidentified.sp6.M.PL.036",0
"M_036","Lotus.corniculatus","Unidentified.sp7.M.PL.036",0
"M_036","Reseada.luteola","Apis.mellifera",1
"M_036","Reseada.luteola","Bombus.sp1.M.PL.036",0
"M_036","Reseada.luteola","Calliphora.sp1.M.PL.036",0
"M_036","Reseada.luteola","Hymenoptera.sp1.M.PL.036",1
"M_036","Reseada.luteola","Lepidoptera.sp4.M.PL.036",0
"M_036","Reseada.luteola","Lucilia.sp1.M.PL.036",0
"M_036","Reseada.luteola","Moth.sp1.M.PL.036",0
"M_036","Reseada.luteola","Unidentified.sp2.M.PL.036",0
"M_036","Reseada.luteola","Unidentified.sp3.M.PL.036",0
"M_036","Reseada.luteola","Unidentified.sp5.M.PL.036",0
"M_036","Reseada.luteola","Unidentified.sp6.M.PL.036",0
"M_036","Reseada.luteola","Unidentified.sp7.M.PL.036",0
"M_036","Silene.vulgaris","Apis.mellifera",0
"M_036","Silene.vulgaris","Bombus.sp1.M.PL.036",0
"M_036","Silene.vulgaris","Calliphora.sp1.M.PL.036",0
"M_036","Silene.vulgaris","Hymenoptera.sp1.M.PL.036",1
"M_036","Silene.vulgaris","Lepidoptera.sp4.M.PL.036",0
"M_036","Silene.vulgaris","Lucilia.sp1.M.PL.036",0
"M_036","Silene.vulgaris","Moth.sp1.M.PL.036",0
"M_036","Silene.vulgaris","Unidentified.sp2.M.PL.036",0
"M_036","Silene.vulgaris","Unidentified.sp3.M.PL.036",1
"M_036","Silene.vulgaris","Unidentified.sp5.M.PL.036",0
"M_036","Silene.vulgaris","Unidentified.sp6.M.PL.036",0
"M_036","Silene.vulgaris","Unidentified.sp7.M.PL.036",0
"M_036","Solidago.sempervirens","Apis.mellifera",0
"M_036","Solidago.sempervirens","Bombus.sp1.M.PL.036",0
"M_036","Solidago.sempervirens","Calliphora.sp1.M.PL.036",0
"M_036","Solidago.sempervirens","Hymenoptera.sp1.M.PL.036",1
"M_036","Solidago.sempervirens","Lepidoptera.sp4.M.PL.036",0
"M_036","Solidago.sempervirens","Lucilia.sp1.M.PL.036",0
"M_036","Solidago.sempervirens","Moth.sp1.M.PL.036",1
