"ID","Species","Interactions","Connectance","Type of interactions","Type of data","Reference","Locality of Study","Latitude","Longitude"
"M_PL_018","144","383","0.094","Pollination","0","Olesen unpubl.","Hestehaven, Denmark","56.238737","9.973652"
