"ID","plantas"
"M_021","Symplocos.chinensis"
"M_021","Tricyrtis.hirta"
"M_021","Trifolium.repens"
"M_021","Tripterospermum.japonicum"
"M_021","Viburnum.plicatum"
"M_021","Viola.grypoceras"
"M_021","Viola.kusanoana"
"M_021","Viola.vaginata"
"M_021","Viola.verecunda"
"M_021","Weigela.hortensis"
"M_022","Adesmia.haemisphaerica"
"M_022","Astragalus.cruckshanksii"
"M_022","Astragalus.nivicola"
"M_022","Azorella.monanthos"
"M_022","Calandrinia.caespitosa"
"M_022","Cerastium.arvense"
"M_022","Discaria.nana"
"M_022","Epilobium.nivale."
"M_022","Hypochoeris.montana."
"M_022","Jaborosa.laciniata."
"M_022","Leuceria.candidissima."
"M_022","Loasa.incurva."
"M_022","Menonvillea.hookeri."
"M_022","Montiopsis.gilliesii."
"M_022","Oxalis.erythrorhiza"
"M_022","Perezia.pilifera"
"M_022","Phacelia.secunda"
"M_022","Senecio.looseri."
"M_022","Senecio.tricephalus."
"M_022","Sisyrinchium.junceum"
"M_022","Tarasa.humilis."
"M_023","Adesmia.retrofracta"
"M_023","Arjona.patagonica"
"M_023","Baccharis.pingraea"
"M_023","Discaria.trinervis"
"M_023","Grindelia.chiloensis"
"M_023","Hysterionica.jasionoides"
"M_023","Junellia.tonini"
"M_023","Larrea.divaricata"
"M_023","Lathyrus.sp1.M.PL.023"
"M_023","Lecanophora.heterophylla"
"M_023","Mimulus.sp1.M.PL.023"
"M_023","Mutisia.decurrens"
"M_023","Oenothera.mendocinensis"
"M_023","Opuntia.corrugata"
"M_023","Oxalis.sp1.M.PL.023"
"M_023","Phacelia.secunda"
"M_023","Polygala.stenophylla"
"M_023","Pyrrhocactus.strausianum"
"M_023","Rapistrum.rugosum"
"M_023","Rosa.rubiginosa"
"M_023","Senecio.filaginoides"
"M_023","Senecio.subulatus"
"M_023","Thelesperma.megapotamicum"
"M_024","Arnica.alpina"
"M_024","Astragalus.alpinus"
"M_024","Caltha.palustris."
"M_024","Cerastium.alpinum"
"M_024","Dryas.integrifolia"
"M_024","Geum.rossii."
"M_024","Oxytropis.arctica."
"M_024","Papaver.radicatum"
"M_024","Petasites.frigidus."
"M_024","Potentilla.vahliana."
"M_024","Taraxacum.sp1.M.PL.024"
"M_025","Aesculus.sylvatica"
"M_025","Cardamine.angustata.angustata"
"M_025","Claytonia.virginica"
"M_025","Erythronium.umbilicatum"
"M_025","Hepatica.americana"
"M_025","Podophyllum.peltatum"
"M_025","Sangiunaria.canadensis"
"M_025","Stellaria.pubera"
"M_025","Thalictrum.thalictroides"
"M_025","Tiarella.cordifolia.collina"
"M_025","Trillium.catesbei"
"M_025","Uvularia.sessilifolia"
"M_025","Viola.papilionacea"
"M_026","Abelmoschus.manihot"
"M_026","Abutilon.depauperatum"
"M_026","Acacia.insulae-iacobi"
"M_026","Acacia.macracantha"
"M_026","Ageratum.conyzoides"
"M_026","Avicennia.germinans"
"M_026","Bacopa.monniera"
"M_026","Bastardia.viscosa"
"M_026","Bidens.pilosa"
"M_026","Bougainvillea.sp1.M.PL.026"
"M_026","Brassica.campestris"
"M_026","Bursera.graveolens"
"M_026","Cacabus.miersii"
"M_026","Caesalpinia.pulcherrima"
"M_026","Canna.sp1.M.PL.026"
"M_026","Capsicum.frutescens"
"M_026","Cardiospermum.galapageium"
"M_026","Carica.papaya"
"M_026","Cassia.occidentalis"
"M_026","Cassia.picta"
"M_026","Cassia.sp1.M.PL.026"
"M_026","Castela.galapageia"
"M_026","Catharanthus.roseus"
"M_026","Chicocca.alba"
"M_026","Clerodendrum.molle"
"M_026","Clerodendrum.molle.glabr."
"M_026","Clerodendrum.molle.var."
"M_026","Coffea.arabica."
"M_026","Commicarpus.tuberosus"
"M_026","Cordia.leucophlyctis"
"M_026","Cordia.lutea"
"M_026","Cordia.sp1.M.PL.026"
"M_026","Crotalaria.incana"
"M_026","Croton.scouleri"
"M_026","Cryptocarpus.pyriformis"
"M_026","Cucurbita.pepo"
"M_026","Cuphea.racemosa"
"M_026","Darwiniothamnus.tenuifolius"
"M_026","Diodia.radula"
"M_026","Encelia.hispida"
"M_026","Euphorbia.cyathophora"
"M_026","Galactea.striata"
"M_026","Galvezia.leucantha"
"M_026","Galvezia.leucantha.pubescen"
"M_026","Geoffroea.spinosa"
"M_026","Gossypium.barbadense"
"M_026","Gossypium.sp1.M.PL.026"
"M_026","Hibiscus.teliaceus"
"M_026","Inga.edulis"
"M_026","Ipomoea.linearifolia"
"M_026","Ipomoea.pes-caprae"
"M_026","Ipomoea.sp1.M.PL.026"
"M_026","Jaegeria.gracilis"
"M_026","Justicia.galapagana"
"M_026","Lantana.peducularis"
"M_026","Lycopersicon.cheesmanii"
"M_026","Lycopersicon.cheesmanii.minor"
"M_026","Macraea.laricifolia"
"M_026","Malvastrum.coromandelianum"
"M_026","Mentzelia.aspera"
"M_026","Miconia.robinsoniana"
"M_026","Mirabilis.jalapa"
"M_026","Mormordica.charantia"
"M_026","Nolana.galapagensis"
"M_026","Opuntia.echios"
"M_026","Opuntia.echios.gigantea"
"M_026","Opuntia.helleri"
"M_026","Opuntia.megasperma"
"M_026","Opuntia.sp1.M.PL.026"
"M_026","Opuntia.sp2.M.PL.026"
"M_026","Parkinsonia.aculeata"
"M_026","Passiflora.foetida"
"M_026","Persea.maericana"
"M_026","Phyla.sp1.M.PL.026"
"M_026","Physalis.pubescens"
"M_026","Piscidia.carthagenesis"
"M_026","Plumbago.scandens"
"M_026","Polygonum.opelousanum"
"M_026","Portulaca.oleracea"
"M_026","Prosopis.juliflora"
"M_026","Psidium.guajava"
"M_026","Psychotria.rufipes"
"M_026","Rhynchosia.minima"
"M_026","Scalesia.affinis"
"M_026","Scalesia.beurii"
"M_026","Scalesia.helleri"
"M_026","Scalesia.pedunculata"
"M_026","Scalesia.sp1.M.PL.026"
"M_026","Scaveola.plumieri"
"M_026","Sesuvium.portulacastrum"
"M_026","Setaria.geniculta"
"M_026","Sida.acuta"
"M_026","Sida.paniculata"
"M_026","Sida.rhombifolia"
"M_026","Sida.spinosa"
"M_026","Solanum.americanum"
"M_026","Sonchus.oleraceus"
"M_026","Stachtarpheta.cayanensis"
"M_026","Tetramerium.nervosum"
"M_026","Tournefortia.psilostachya"
"M_026","Tournefortia.rufo-sericea"
"M_026","Tribulus.cistoides"
"M_026","Vallesia.glabra"
"M_026","Vigna.luteola"
"M_026","Waltheria.ovata"
"M_027","Cassinia.vauvilliersi"
"M_027","Celmisia.armstrongii"
"M_027","Celmisia.coriacea"
"M_027","Chrysanthemum.leucanthemum"
"M_027","Craspedia.uniflora"
"M_027","Galium.propinquum"
"M_027","Gentiana.corymbifera"
"M_027","Hebe.odora"
"M_027","Helichrysum.bellidioides"
"M_027","Hoheria.glabrata"
"M_027","Ourisia.macrocarpa"
"M_027","Parahebe.lyalii"
"M_027","Pratia.angulata"
"M_027","Ranunculus.lyalii"
"M_027","Senecio.bellidioides"
"M_027","Senecio.bidwilli"
"M_027","Senecio.scorzoneroides"
"M_027","Wahlenbergia.albomarginata"
"M_028","Achillea.millefolium"
"M_028","Aciphylla.subflavellata"
"M_028","Brachyome.sinclairii"
"M_028","Carmichaelia.angusta"
"M_028","Cassinia.fulvida"
"M_028","Celmisia.gracilenta"
"M_028","Celmisia.spectabilis"
"M_028","Cirsium.arvense"
"M_028","Corokia.cotoneaster"
"M_028","Cytisus.scoparius"
"M_028","Digitalis.purpurea"
"M_028","Discaria.toumatou"
"M_028","Dracuphyllum.acerosum"
"M_028","Echium.vulgare"
"M_028","Epilobium.sp1.M.PL.028"
"M_028","Galium.propinquum"
"M_028","Hebe.brachysiphon"
"M_028","Hebe.salicifolia"
"M_028","Helichrysum.selago"
"M_028","Isotoma.fluviatilis"
"M_028","Leptospermum.scoparium"
"M_028","Linum.catharticum"
"M_028","Lupinus.polyphyllus"
"M_028","Marrubium.vulgare"
"M_028","Muehlenbeckia.axillaris"
"M_028","Muehlenbeckia.complexa"
"M_028","Olearia.virgata"
"M_028","Parahebe.decora"
"M_028","Parahebe.lyalii"
"M_028","Pimelea.sericeo-villosa"
"M_028","Pimelea.traversii"
"M_028","Potentilla.anserina"
"M_028","Pratia.angulata"
"M_028","Raoulia.lutescens"
"M_028","Raoulia.mammilaris"
"M_028","Raoulia.subsericea"
"M_028","Rosa.rubiginosa"
"M_028","Trifolium.pratense"
"M_028","Trifolium.repens"
"M_028","Verbascum.thapsis"
"M_028","Wahlenbergia.albomarginata"
"M_029","Aciphylla.scott-thompsoni"
"M_029","Anisotome.aromatica"
"M_029","Anisotome.flexuosus"
"M_029","Brachycome.sinlcairii"
"M_029","Cassinia.vauvilliersii"
"M_029","Celmisia.discolor"
"M_029","Celmisia.gracilenta"
"M_029","Celmisia.laricifolia"
"M_029","Celmisia.lyalii"
"M_029","Celmisia.petiolata"
"M_029","Celmisia.sessiliflora"
"M_029","Celmisia.spectabilis"
"M_029","Chrysanthemum.leucanthemum"
"M_029","Cotula.pyrethrifolia"
"M_029","Craspedia.uniflora"
"M_029","Donatia.novae-zelandiae"
"M_029","Dracophyllum.pronum"
"M_029","Drapetes.dieffenbachii"
"M_029","Epilobium.sp1.M.PL.029"
"M_029","Euphrasia.revoluta"
"M_029","Euphrasia.zelandica"
"M_029","Galium.perpusillum"
"M_029","Galium.propinquum"
"M_029","Gentiana.montana"
"M_029","Geum.uniflorum"
"M_029","Hebe.epacridea"
"M_029","Hebe.odora"
"M_029","Hebe.pinguifolia"
"M_029","Hebe.subalpina"
"M_029","Helichrysum.bellidioides"
"M_029","Helichrysum.selago"
"M_029","Hieracium.pilosella"
"M_029","Hieracium.praealtum"
"M_029","Hypochaeris.radicata"
"M_029","Leptospermum.scoparium"
"M_029","Leucogenes.grandiceps"
"M_029","Muehlenbeckia.axillaris"
"M_029","Ourisia.caespitosa"
"M_029","Parahebe.decora"
"M_029","Phyllachne.colensoi"
"M_029","Pimelea.traversii"
"M_029","Pratia.angulata"
"M_029","Pratia.macrodon"
"M_029","Ranunculus.enysii"
"M_029","Raoulia.grandiflora"
"M_029","Raoulia.subsericea"
"M_029","Senecio.scorzoneroides"
"M_029","Viola.cunninghamii"
"M_029","Wahlenbergia.albomarginata"
"M_030","Aeschynomene.pratensis"
"M_030","Besmoscelis.villosa"
"M_030","Caperonia.pallustris"
"M_030","Clidemia.capitellata"
"M_030","Croton.hirtus"
"M_030","Cuphea.o'donellii"
"M_030","Desmodium.barbatum"
"M_030","Diodia.multiflora"
"M_030","Heliconia.psittacorum"
"M_030","Hyptis.conferta"
"M_030","Hyptis.dilatata"
"M_030","Ludwigia.decurrens"
"M_030","Ludwigia.nervosa"
"M_030","Melochia.villosa"
"M_030","Miconia.stephananthera"
"M_030","Mimosa.camporum"
"M_030","Montricharida.arborescens"
"M_030","Pterolepis.glomerata"
"M_030","Rhynchanthera.serrulata"
"M_030","Saggitaria.quyanensis"
"M_030","Sauvagesia.rubiginosa"
"M_030","Shultesia.brachyptera"
"M_030","Sinningia.sp1.M.PL.030"
"M_030","Synqonanthus.caulescens"
"M_030","Thalia.geniculata"
"M_030","Tyttnera.scabra"
"M_030","Xyris.laxifolia"
"M_030","Xyris.savanensis"
"M_031","Befaria.glauca"
"M_031","Bonnetia.sessilis"
"M_031","Borreria.capitata"
"M_031","Brocchinia.acuminata"
"M_031","Calea.lucidivenia"
"M_031","Catasetum.discolor"
"M_031","Chromolanea.sp1.M.PL.031"
"M_031","Clusia.grandiflora"
"M_031","Clusia.pusilla"
"M_031","Cybianthus.quelchii"
"M_031","Cyrilla.racemiflora"
"M_031","Declieuxia.fruticosa"
"M_031","Digomphia.laurifolia"
"M_031","Epidendrum.ibaguense"
"M_031","Epistephium.duckei"
"M_031","Eriopsis.biloba"
"M_031","Galactophora.schomburgkiana"
"M_031","Heliamphora.heterodoxa"
"M_031","Humiria.balsamifera"
"M_031","Ilex.retusa"
"M_031","Irlbachia.nemorosa"
"M_031","Macairea.pachyphylla"
"M_031","Macairea.parvifolia"
"M_031","Mandevilla.benthamii"
"M_031","Marcetia.taxifolia"
"M_031","Meriana.sclerophylla"
"M_031","Miconia.ciliata"
"M_031","Mikania.psilotachya"
"M_031","Notopora.schomburgkii"
"M_031","Pagameopsis.garryoides"
"M_031","Philodendron.ptarianum"
"M_031","Phthirusa.adunca"
"M_031","Poecilandra.retusa"
"M_031","Pogonia.stricta"
"M_031","Remijia.densiflora"
"M_031","Sauvagesia.angustifolia"
"M_031","Sipanea.galioides"
"M_031","Siphanthera.cordifolia"
"M_031","Sobralia.liliastrum"
"M_031","Stegolepsis.angustata"
"M_031","Ternstroemia.crassifolia"
"M_031","Tibouchina.fraterna"
"M_031","Tococa.nitens"
"M_031","Vaccinium.euryanthum"
"M_031","Vaccinium.puberulum"
"M_031","Vernonia.bolivariensis"
"M_031","Vismia.lauriformis"
"M_031","Xyris.setigera"
"M_032","Claytonia.virginica"
"M_032","Dentaria.laciniata"
"M_032","Dicentra.canadensis"
"M_032","Dicentra.cucullaria"
"M_032","Erythronium.albidum"
"M_032","Isopyrum.biternatum"
"M_032","Sanguinaria.canadensis"
"M_033","Andromeda.glaucophylla"
"M_033","Aronia.melanocarpa"
"M_033","Calopogon.pulchellus"
"M_033","Chamaedaphne.calyculata"
"M_033","Gaylussacia.baccata"
"M_033","Kalmia.angustifolia"
"M_033","Kalmia.polifolia"
"M_033","Ledum.groenlandicum"
"M_033","Nemopanthus.mucronata"
"M_033","Salix.fragilis"
"M_033","Smilacina.trifolia"
"M_033","Spiraea.alba"
"M_033","Vaccinium.myrtilloides"
"M_034","Amomyrtus.luma"
"M_034","Amomyrtus.meli"
"M_034","Anagallis.alternifolia"
"M_034","Asteranthera.ovata"
"M_034","Berberis.buxifolia"
"M_034","Berberis.darwinii"
"M_034","Caldcluvia.paniculata"
"M_034","Embothrium.coccineum"
"M_034","Eucryphia.cordifolia"
"M_034","Gaultheria.mucronata"
"M_034","Gaultheria.phillyreifolia"
"M_034","Gevuina.avellana"
"M_034","Hydrangea.serratifolia"
"M_034","Luma.apiculata"
"M_034","Luzuriaga.polyphylla"
"M_034","Luzuriaga.radicans"
"M_034","Mitraria.coccinea"
"M_034","Myrceugenia.ovata.var..ovata"
"M_034","Myrceugenia.parvifolia"
"M_034","Myrceugenia.planipes"
"M_034","Myrteola.nummularia"
"M_034","Ovidia.pillopillo"
"M_034","Rhaphithamnus.spinosus"
"M_034","Tepualia.stipularis"
"M_034","Ugni.candollei"
"M_034","Ugni.molinae"
"M_035","Alternanthera.ficoidea"
"M_035","Argythamnia.candicans"
"M_035","Ascleptas.curassavica"
"M_035","Avicennia.germinans"
"M_035","Bauhinia.divaricata"
"M_035","Blechum.pyramidatum"
"M_035","Borreria.laevis"
"M_035","Bourreria.succulenta"
"M_035","Broughtonia.sanguinea"
"M_035","Bunchosia.media"
"M_035","Bursera.simaruba."
"M_035","Byrsonia.coriacea"
"M_035","Capparis.ferruginea"
"M_035","Capraria.biflora"
"M_035","Cassia.occidentalis"
"M_035","Cassia.sp1.M.PL.035"
"M_035","Cissus.sicycoides"
"M_035","Conocarpus.erectus"
"M_035","Cordia.brownei"
"M_035","Cordia.gerascanthus"
"M_035","Cordia.globosa"
"M_035","Cordia.sebestena"
"M_035","Crotalaria.verrucosa"
"M_035","Ehretia.tinifolia"
"M_035","Eupatorium.odoratum"
"M_035","Euphorbia.heterophylla"
"M_035","Euphorbia.hyssopifolia"
"M_035","Evolvulus.nummularius"
"M_035","Guazuma.ulmifolia"
"M_035","Indigofera.tinctoria"
"M_035","Ipomoea.acuminata"
"M_035","Ipomoea.tiliacea"
"M_035","Jacquinia.arborea"
"M_035","Lantana.camara"
"M_035","Lantana.involucrata"
"M_035","Lippia.nodiflora"
"M_035","Malpighia.glabra"
"M_035","Melochia.nodiflora"
"M_035","Merremia.umbellata"
"M_035","Mikania.micrantha"
"M_035","Mimosa.pudica"
"M_035","Momordica.charantia."
"M_035","Morinda.royoc"
"M_035","Philoxerus.vermicularis"
"M_035","Physalis.angulata"
"M_035","Piscidia.piscipula"
"M_035","Rhabdadenia.biflora"
"M_035","Sarcostemma.clausum"
"M_035","Sesuvium.portulacastrum"
"M_035","Solanum.erianthum"
"M_035","Solanum.havanense"
"M_035","Solanum.torvum"
"M_035","Spilanthes.urens"
"M_035","Stachytarpheta.jamaicensis"
"M_035","Stylosanthes.hamata"
"M_035","Thunbergia.fragrans"
"M_035","Tribulus.cistoides"
"M_035","Turnera.ulmifolia"
"M_035","Urechites.lutea"
"M_035","Vernonia.cinerea"
"M_035","Waltheria.indica"
"M_036","Azorina.vidalii"
"M_036","Beta.maritima"
"M_036","Crithmum.maritimum"
"M_036","Daucus.carota"
"M_036","Freesia.sp1.M.PL.036"
"M_036","Leucanthemum.vulgare"
"M_036","Lotus.corniculatus"
"M_036","Reseada.luteola"
"M_036","Silene.vulgaris"
"M_036","Solidago.sempervirens"
"M_037","Allium.scorodoprasum"
"M_037","Calystegia.sepium"
"M_037","Cirsium.arvense"
"M_037","Eupatorium.cannabinum"
"M_037","Juncus.effusus"
"M_037","Lychnis.flos-cuculi"
"M_037","Silene.dioica"
"M_037","Sonchus.arvensis"
"M_037","Sonchus.palustris"
"M_037","Stachys.palustris"
"M_038","Angelica.sylvestris"
"M_038","Chaerophyllum.temulentum"
"M_038","Geranium.robertianum"
"M_038","Lapsana.communis"
"M_038","Silene.dioica"
"M_038","Stachys.sylvatica"
"M_038","Veronica.agrestis"
"M_038","Vicia.sepium"
"M_039","Argyranthemum.frutescens"
"M_039","Bituminaria.bituminosa"
"M_039","Ceballosia.fruticosa"
"M_039","Convolvulus.floridus"
"M_039","Echium.aculeatum"
"M_039","Echium.plantagineum"
"M_039","Euphorbia.canariensis"
"M_039","Euphorbia.obtusifolia"
"M_039","Fagonia.albiflora"
"M_039","Galactites.tomentosa"
"M_039","Lavandula.buchii"
"M_039","Lotus.glaucus"
"M_039","Oxalis.pes-caprae"
"M_039","Plocama.pendula"
"M_039","Scandix.pecten-veneris"
"M_039","Sideritis.argosphacelus"
"M_039","Sideritis.nervosa"
"M_040","Aechmea.paniculigera"
"M_040","Blakea.trinervia"
"M_040","Byrsonima.sp1.M.PL.040"
"M_040","Dendropanax.arboreus."
"M_040","Dendropanax.sp1.M.PL.040"
"M_040","Guarea.swartzii"
"M_040","Impatiens.walleriana"
"M_040","Miconia.sp1.M.PL.040"
"M_040","Nectandra.coriacea"
"M_040","Passiflora.sp1.M.PL.040"
"M_040","Petiveria.sp1.M.PL.040"
"M_040","Pilea.sp1.M.PL.040"
"M_040","Pilea.sp2.M.PL.040"
"M_040","Portlandia.grandiflora"
"M_040","Psidium.montanum"
"M_040","Spermacoce.assurgens"
"M_040","Tradescantia.zebrina"
"M_040","Unidentified.sp13.M.PL.040"
"M_040","Unidentified.sp14.M.PL.040"
"M_040","Unidentified.sp15.M.PL.040"
"M_040","Unidentified.sp16.M.PL.040"
"M_040","Unidentified.sp17.M.PL.040"
"M_040","Unidentified.sp18.M.PL.040"
"M_040","Unidentified.sp19.M.PL.040"
"M_040","Unidentified.sp20.M.PL.040"
"M_040","Unidentified.sp21.M.PL.040"
"M_040","Unidentified.sp22.M.PL.040"
"M_040","Unidentified.sp23.M.PL.040"
"M_040","Wallenia.laurifolia"
"M_041","Byrsonima.spicata"
"M_041","Calliandra.tergemina"
"M_041","Centrosema.virginianum"
"M_041","Chamaecrista.glandulosa"
"M_041","Coccoloba.sp1.M.PL.041"
"M_041","Cordia.martinicensis"
"M_041","Cordia.sp1.M.PL.041"
"M_041","Cornutia.pyramidata"
"M_041","Croton.flavens"
"M_041","Daphnopsis.americana"
"M_041","Desmodium.adscendens"
"M_041","Gonzalagunia.hirsuta"
"M_041","Guettarda.scabra"
"M_041","Ipomoea.tiliacea"
"M_041","Lantana.camara"
"M_041","Lantana.involucrata"
"M_041","Ludwigia.octovalvis"
"M_041","Miconia.striata"
"M_041","Mimosa.casta"
"M_041","Odontonema.nitidum"
"M_041","Oxalis.barrelieri"
"M_041","Oxalis.frutescens"
"M_041","Palicourea.crocea."
"M_041","Sida.rhombifolia"
"M_041","Spermacoce.assurgens"
"M_041","Stigmaphyllon.diversifolium"
"M_041","Tetrazygia.angustifolia"
"M_041","Unidentified.sp21.M.PL.041"
"M_041","Vernonia.sp1.M.PL.041"
"M_041","Wedelia.calycina"
"M_041","Wedelia.trilobata"
"M_042","Chiococa.alba"
"M_042","Cordia.lutea"
"M_042","Cordia.revoluta"
"M_042","Darwiniothamnus.tenuifolius"
"M_042","Jasminoserius.thouarsii"
"M_042","Lippia.rosmarinifolia"
"M_042","Opuntia.echios"
"M_042","Passiflora.foetida"
"M_042","Pectis.tenuifolia"
"M_042","Plumbago.scandens"
"M_042","Scalesia.affinis"
"M_042","Waltheria.ovata"
"M_043","Achillea.millefolium"
"M_043","Aegopodium.podagraria"
"M_043","Cerastium.glomeratum"
"M_043","Chaerophyllum.temulentum"
"M_043","Chamomilla.recutita"
"M_043","Chrysanthemum.maximum"
"M_043","Cirsium.arvense"
"M_043","Cirsium.vulgare"
"M_043","Daucus.carota"
"M_043","Echium.vulgare"
"M_043","Epilobium.montanum"
"M_043","Geranium.robertianum"
"M_043","Hypericum.perforatum"
"M_043","Lapsana.communis"
"M_043","Malva.sylvestris"
"M_043","Melilotus.albus"
"M_043","Myosotis.palustris"
"M_043","Prunella.vulgaris"
"M_043","Ranunculus.repens"
"M_043","Senecio.jacobea"
"M_043","Silene.dioica"
"M_043","Stachys.sylvatica"
"M_043","Tanacetum.vulgare"
"M_043","Trifolium.dubium"
"M_043","Trifolium.repens"
"M_043","Tripleurospermum.inodorum"
"M_043","Verbascum.thapsus"
"M_043","Vicia.hirsuta"
"M_044","Acer.insulae"
"M_044","Actinidia.rufa"
"M_044","Aeginetia.indica"
"M_044","Ageratum.houstonianum"
"M_044","Ajuga.dictyocarpa"
"M_044","Alocasia.odora"
"M_044","Alpinia.formosana"
"M_044","Alpinia.intermedia"
"M_044","Alpinia.sp1.M.PL.044"
"M_044","Ampetopsis.brevipedunculata"
"M_044","Antidesma.joponicum"
"M_044","Ardisia.pusilla"
"M_044","Ardisia.quinquegona"
"M_044","Ardisia.sieboldii"
"M_044","Aster.asa-grayi"
"M_044","Barringtonia.racemosa"
"M_044","Bauhinia.japonica"
"M_044","Belamcanda.chinensis"
"M_044","Bidens.pilosa"
"M_044","Blastus.cochinchinensis"
"M_044","Brassica.campestris"
"M_044","Bredia.hirsuta"
"M_044","Callicarpa.japonica"
"M_044","Canavalia.lineata"
"M_044","Castanopsis.sieboldii"
"M_044","Cerbera.manghas"
"M_044","Cinnamomum.doederleinii"
"M_044","Cirsium.brevicaule"
"M_044","Clematis.grata"
"M_044","Clematis.terniflora"
"M_044","Clerodendrum.trichotomum"
"M_044","Crepidiastrum.lanceolatum"
"M_044","Croomia.japonica"
"M_044","Dendropanax.trifidus"
"M_044","Deutzia.naseana"
"M_044","Diospyrus.japonica"
"M_044","Elaeocarpus.japonicus"
"M_044","Elaeocarpus.sylvestris"
"M_044","Euodia.meliifolia"
"M_044","Eurya.japonica"
"M_044","Euscaphis.japonica"
"M_044","Farfugium.joponicum"
"M_044","Glochidion.acuminatum"
"M_044","Glochidion.obovatum"
"M_044","Glochidion.zeylanicum"
"M_044","Heritiera.littoralis"
"M_044","Hibiscus.hamabo"
"M_044","Hibiscus.maleinoi"
"M_044","Hibiscus.tiliaceus"
"M_044","Ilex.integra"
"M_044","Ipomoea.indica"
"M_044","Kandetia.candel"
"M_044","Lagerstroemia.subcostata"
"M_044","Lasianthus.japonicus"
"M_044","Ligustrum.joponicum"
"M_044","Litsea.citriodora"
"M_044","Litsea.japonica"
"M_044","Lysimachia.mauiriana"
"M_044","Maackia.tashiroi"
"M_044","Machitus.thunbergii"
"M_044","Maesa.tenera"
"M_044","Mallotus.japonicus"
"M_044","Melastoma.candidum"
"M_044","Meliosma.oldhamii"
"M_044","Meliosma.rigida"
"M_044","Metothria.tiukiuensis"
"M_044","Morinda.umbellata"
"M_044","Mosla.dianthera"
"M_044","Musa.balbisiana"
"M_044","Musaenda.parviflora"
"M_044","Myrsine.segttinii"
"M_044","Ormocaipum.cochinchinense"
"M_044","Pandanus.odoratissimus"
"M_044","Persicaria.chinensis"
"M_044","Peucedanum.joponicum"
"M_044","Pinus.luchuensis"
"M_044","Piper.kadzura"
"M_044","PittosPorum.tobira"
"M_044","Pollia.japonica"
"M_044","Premna.corymbosa"
"M_044","Premna.microphylla"
"M_044","Psychotria.homalosperma"
"M_044","Psychotria.sepens"
"M_044","Ranunculus.sieboldii"
"M_044","Reynoutria.japonica"
"M_044","Rhamnella.franguloides"
"M_044","Rhaphiolepis.indica"
"M_044","Rhododendron.tashiroi"
"M_044","Rhynchotechum.discolor"
"M_044","Rubus.croceacanthus"
"M_044","Rubus.grayanus"
"M_044","Rubus.sieboldii"
"M_044","Salsola.komarovii"
"M_044","Scaevola.frutescens"
"M_044","Schefflera.octophylla"
"M_044","Schima.wallichii"
"M_044","Scleria.terrestris"
"M_044","Securinega.suffruticosa"
"M_044","Sedum.formosanum"
"M_044","Stauntonia.hexaPhylla"
"M_044","Styrax.japonica"
"M_044","Symplocos.microcalyx"
"M_044","Trema.orientalis"
"M_044","Vaccinium.wrightii"
"M_044","Vigna.marina"
"M_044","Viola.pseudo-japonica"
"M_044","Vitex.rotundifolia"
"M_044","VVedelia.biflora"
"M_044","Wendtandia.formosana"
"M_044","Youngia.japonica"
"M_046","Angelica.archangelica"
"M_046","Anthriscus.sylvestris"
"M_046","Chamaenerium.angustifolium"
"M_046","Cirsium.arvense"
"M_046","Cirsium.pratensis"
"M_046","Epilobium.hirsutum"
"M_046","Lathyrus.pratensis"
"M_046","Ranunculus.sp1.M.PL.046"
"M_046","Rubus.fruticosus"
"M_046","Silene.dioica"
"M_046","Stachys.sylvatica"
"M_046","Torilis.japonica"
"M_046","Trfolium.sp1.M.PL.046"
"M_046","Trifolium.arvense"
"M_046","Umbellifer.sp1.M.PL.046"
"M_046","Unidentified.sp27.M.PL.046"
"M_047","Calluna.vulgaris"
"M_047","Campanula.rotundifolia"
"M_047","Empetrum.nigrum"
"M_047","Epilobium.angustifolium"
"M_047","Erica.tetralix"
"M_047","Galium.saxatile"
"M_047","Genista.anglica"
"M_047","Hieracium.pilosella"
"M_047","Hieracium.umbellatum"
"M_047","Hypochoeris.radicata"
"M_047","Potentilla.erecta"
"M_047","Salix.aurita"
"M_047","Salix.repens"
"M_047","Scorzonea.humilis"
"M_047","Solidago.virgaurea"
"M_047","Trientalis.europaea"
"M_047","Vaccinium.myrtillus"
"M_047","Vaccinium.uliginosum"
"M_047","Vaccinium.vitis-idaea"
"M_049","Ajuga.reptans"
"M_049","Angelica.sylvestris"
"M_049","Anthriscus.sylvestris"
"M_049","Centaurea.jacea"
"M_049","Cerastium.fontanum"
"M_049","Cirsium.oleraceum"
"M_049","Cirsium.vulgare"
"M_049","Crepis.paludosa"
"M_049","Filipendula.ulmaria"
"M_049","Galium.palustre"
"M_049","Geranium.robertianum"
"M_049","Geum.rivale"
"M_049","Lathyrus.montanus"
"M_049","Lathyrus.pratensis"
"M_049","Lotus.uliginosus"
"M_049","Lychnis.flos-cuculi"
"M_049","Lysimachia.vulgaris"
"M_049","Lythrum.salicaria"
"M_049","Mentha.aquatica"
"M_049","Myosotis.palustris"
"M_049","Pimpinella.major"
"M_049","Polygonum.amphibium"
"M_049","Potentilla.erecta"
"M_049","Ranunculus.acris"
"M_049","Ranunculus.flammula"
"M_049","Silene.dioica"
"M_049","Stellaria.graminea"
"M_049","Stellaria.palustris"
"M_049","Trifolium.campestre"
"M_049","Trifolium.pratense"
"M_049","Trifolium.repens"
"M_049","Valeriana.officinalis"
