"sp.armonizado","ID","Grado","Grado_max","Grado_relativo","Z_Grado"
"Dasypoda iberica","M_016",1,14,0.0714285714285714,-0.732496268003527
"Dialictus sp","M_001",1,16,0.0625,-0.877294001915503
"Diphaglossa gayi","M_034",4,21,0.19047619047619,-1.1388134554745
"Eoanthidium insulare","M_015",1,104,0.00961538461538462,-0.507114707018657
"Epeolus fallax","M_016",1,14,0.0714285714285714,-0.732496268003527
"Eucera albofasciata","M_015",10,104,0.0961538461538462,0.452477871429826
"Eucera bidentata","M_015",32,104,0.307692307692308,2.79814861874834
"Eucera clypeata","M_015",33,104,0.317307692307692,2.90477001635373
"Eucera furfurea","M_015",13,104,0.125,0.772342064245988
"Eucera gracilipes","M_039",13,13,1,2.09574732798234
"Eucera gracilipes","M_050",7,7,1,1.60485184691592
"Eucera gracilipes","M_008",4,6,0.666666666666667,0.337213701039528
"Eucera nigrescens","M_015",1,104,0.00961538461538462,-0.507114707018657
"Eucera nigrilabris","M_015",1,104,0.00961538461538462,-0.507114707018657
"Eucera parnassia","M_015",11,104,0.105769230769231,0.559099269035213
"Eucera punctulata","M_015",1,104,0.00961538461538462,-0.507114707018657
"Eucera seminuda","M_015",21,104,0.201923076923077,1.62531324508908
"Euglossa chalybeata","M_077",1,7,0.142857142857143,-1.1
"Euglossa cordata","M_035",4,19,0.210526315789474,-0.707106781186547
"Euglossa cordata","M_030",2,8,0.25,-0.440225453162812
"Euglossa sp","M_077",4,7,0.571428571428571,0.1
"Eulaema meriana","M_031",2,17,0.117647058823529,-0.815368043303462
"Eulaema nigrita","M_030",1,8,0.125,-0.704360725060499
"Frieseomelitta silvestrii","M_076",6,33,0.181818181818182,-0.239273710208511
"Habropoda tarsata","M_015",8,104,0.0769230769230769,0.239235076219052
"Halictus asperulus","M_015",3,104,0.0288461538461538,-0.293871911807883
"Halictus brunnescens","M_015",10,104,0.0961538461538462,0.452477871429826
"Halictus fulvipes","M_016",1,14,0.0714285714285714,-0.732496268003527
"Halictus graecus","M_015",3,104,0.0288461538461538,-0.293871911807883
"Halictus quadricinctus","M_016",6,14,0.428571428571429,1.03837383046654
"Halictus resurgens","M_015",11,104,0.105769230769231,0.559099269035213
"Halictus rubicundus","M_004",2,8,0.25,0.0406725917391042
"Halictus scabiosae","M_015",15,104,0.144230769230769,0.985584859456762
"Halictus scabiosae","M_016",1,14,0.0714285714285714,-0.732496268003527
"Halictus sp","M_11.1",6,6,1,1.15470053837925
"Halictus tetrazonius","M_015",16,104,0.153846153846154,1.09220625706215
"Heriades crenulata","M_015",1,104,0.00961538461538462,-0.507114707018657
"Heriades punctulifera","M_015",8,104,0.0769230769230769,0.239235076219052
"Heriades truncorum","M_015",3,104,0.0288461538461538,-0.293871911807883
"Hoplitis bisulca","M_015",3,104,0.0288461538461538,-0.293871911807883
"Hoplitis curvipes","M_015",2,104,0.0192307692307692,-0.40049330941327
"Hoplitis fabrei","M_015",4,104,0.0384615384615385,-0.187250514202496
"Hoplitis manicata","M_015",5,104,0.0480769230769231,-0.0806291165971086
"Hoplitis pallicornis","M_015",1,104,0.00961538461538462,-0.507114707018657
"Hoplitis papaveris","M_015",1,104,0.00961538461538462,-0.507114707018657
"Hoplitis perezi","M_015",1,104,0.00961538461538462,-0.507114707018657
"Hoplitis pici","M_015",3,104,0.0288461538461538,-0.293871911807883
"Hoplitis producta","M_004",1,8,0.125,-0.488071100869251
"Hoplitis yermasoyiae","M_015",2,104,0.0192307692307692,-0.40049330941327
"Hylaeus annularis","M_047",1,13,0.0769230769230769,-0.633925273289415
"Hylaeus basalis","M_004",1,8,0.125,-0.488071100869251
"Hylaeus bifasciatus","M_015",2,104,0.0192307692307692,-0.40049330941327
"Hylaeus brevicornis","M_047",1,13,0.0769230769230769,-0.633925273289415
"Hylaeus canariensis","M_008",4,6,0.666666666666667,0.337213701039528
"Hylaeus imparilis","M_015",3,104,0.0288461538461538,-0.293871911807883
"Hylaeus lineolatus","M_015",8,104,0.0769230769230769,0.239235076219052
"Hylaeus meridionalis","M_015",8,104,0.0769230769230769,0.239235076219052
"Hylaeus nigritus","M_058",3,13,0.230769230769231,-0.736463627043197
"Hylaeus pictus","M_015",1,104,0.00961538461538462,-0.507114707018657
"Hylaeus punctatus","M_015",8,104,0.0769230769230769,0.239235076219052
"Hylaeus signatus","M_015",1,104,0.00961538461538462,-0.507114707018657
"Hylaeus variegatus","M_015",3,104,0.0288461538461538,-0.293871911807883
"Hylaeus variegatus","M_058",1,13,0.0769230769230769,-1.18474583480862
"Icteranthidium grohmanni","M_015",11,104,0.105769230769231,0.559099269035213
"Lasioglossum aegyptiellum","M_016",1,14,0.0714285714285714,-0.732496268003527
"Lasioglossum aeratum","M_015",2,104,0.0192307692307692,-0.40049330941327
"Lasioglossum albipes","M_056",3,20,0.15,-0.598560104571665
"Lasioglossum albocinctum","M_016",4,14,0.285714285714286,0.330025791078512
"Lasioglossum anellum","M_015",17,104,0.163461538461538,1.19882765466754
"Lasioglossum arctifrons","M_008",3,6,0.5,-0.240866929313949
"Lasioglossum brevicome","M_015",1,104,0.00961538461538462,-0.507114707018657
"Lasioglossum calceatum","M_006",1,10,0.1,-0.772807633514369
"Lasioglossum calceatum","M_049",1,11,0.0909090909090909,-1.1766968108291
"Lasioglossum calceatum","M_007",1,10,0.1,-0.568903074579574
"Lasioglossum callizonium","M_016",1,14,0.0714285714285714,-0.732496268003527
"Lasioglossum chalcodes","M_012",3,8,0.375,-0.222107998507545
"Lasioglossum chalcodes","M_008",1,6,0.166666666666667,-1.3970281900209
"Lasioglossum convexiusculum","M_015",1,104,0.00961538461538462,-0.507114707018657
"Lasioglossum crassepunctatum","M_015",1,104,0.00961538461538462,-0.507114707018657
"Lasioglossum cressonii","M_073",2,21,0.0952380952380952,-0.46613954048707
"Lasioglossum ephialtum","M_073",1,21,0.0476190476190476,-0.635644827936913
"Lasioglossum fratellum","M_047",5,13,0.384615384615385,0.887495382605181
"Lasioglossum fuscipenne","M_073",3,21,0.142857142857143,-0.296634253037226
"Lasioglossum gorkiense","M_055",1,6,0.166666666666667,-0.86066296582387
"Lasioglossum hitchensi","M_073",1,21,0.0476190476190476,-0.635644827936913
"Lasioglossum imitatum","M_073",2,21,0.0952380952380952,-0.46613954048707
"Lasioglossum immunitum","M_016",8,14,0.571428571428571,1.74672186985456
"Lasioglossum laticeps","M_015",3,104,0.0288461538461538,-0.293871911807883
"Lasioglossum leucopus","M_049",2,11,0.181818181818182,-0.882522608121828
"Lasioglossum leucopus","M_047",1,13,0.0769230769230769,-0.633925273289415
"Lasioglossum leucozonium","M_047",3,13,0.230769230769231,0.126785054657883
"Lasioglossum leucozonium","M_006",1,10,0.1,-0.772807633514369
"Lasioglossum leucozonium","M_015",1,104,0.00961538461538462,-0.507114707018657
"Lasioglossum limbelloides","M_015",10,104,0.0961538461538462,0.452477871429826
"Lasioglossum limbellum","M_015",1,104,0.00961538461538462,-0.507114707018657
"Lasioglossum lineare","M_015",16,104,0.153846153846154,1.09220625706215
"Lasioglossum littorale","M_016",7,14,0.5,1.39254785016055
"Lasioglossum loetum","M_012",3,8,0.375,-0.222107998507545
"Lasioglossum lucidulum","M_015",2,104,0.0192307692307692,-0.40049330941327
"Lasioglossum macoupinens","M_073",2,21,0.0952380952380952,-0.46613954048707
"Lasioglossum malachurum","M_015",38,104,0.365384615384615,3.43787700438066
"Lasioglossum marginatum","M_015",24,104,0.230769230769231,1.94517743790524
"Lasioglossum mediterraneum","M_015",6,104,0.0576923076923077,0.0259922810082784
"Lasioglossum mesosclerum","M_015",1,104,0.00961538461538462,-0.507114707018657
"Lasioglossum nigripes","M_015",1,104,0.00961538461538462,-0.507114707018657
"Lasioglossum nitidulum","M_015",2,104,0.0192307692307692,-0.40049330941327
"Lasioglossum oblongum","M_073",1,21,0.0476190476190476,-0.635644827936913
"Lasioglossum obscuratum","M_015",6,104,0.0576923076923077,0.0259922810082784
"Lasioglossum obscurum","M_073",6,21,0.285714285714286,0.211881609312304
"Lasioglossum occidens","M_057",18,37,0.486486486486487,0.365984532859304
"Lasioglossum occidens","M_021",8,25,0.32,0.024883630089672
"Lasioglossum occidens","M_054",19,23,0.826086956521739,1.52542553961938
"Lasioglossum occidens","M_053",1,15,0.0666666666666667,-1.18440516378678
"Lasioglossum pallens","M_016",1,14,0.0714285714285714,-0.732496268003527
"Lasioglossum pauxillum","M_015",9,104,0.0865384615384615,0.345856473824439
"Lasioglossum politum","M_015",6,104,0.0576923076923077,0.0259922810082784
"Lasioglossum prasinum","M_016",9,14,0.642857142857143,2.10089588954858
"Lasioglossum proximatum","M_054",1,23,0.0434782608695652,-0.970725343394151
"Lasioglossum proximatum","M_021",3,25,0.12,-0.597207122152127
"Lasioglossum proximatum","M_056",1,20,0.05,-0.869606189660721
"Lasioglossum punctatissimum","M_016",7,14,0.5,1.39254785016055
"Lasioglossum punctatissimum","M_047",6,13,0.461538461538462,1.26785054657883
"Lasioglossum quadrinotatum","M_049",4,11,0.363636363636364,-0.294174202707276
"Lasioglossum quadrinotatum","M_015",3,104,0.0288461538461538,-0.293871911807883
"Lasioglossum scitulum","M_054",2,23,0.0869565217391304,-0.832050294337844
"Lasioglossum scitulum","M_055",1,6,0.166666666666667,-0.86066296582387
"Lasioglossum sexmaculatum","M_047",1,13,0.0769230769230769,-0.633925273289415
"Lasioglossum sexstrigatum","M_021",2,25,0.08,-0.721625272600487
"Lasioglossum sexstrigatum","M_057",1,37,0.027027027027027,-1.01662370238696
"Lasioglossum sordidum","M_029",3,3,1,1.15470053837925
"Lasioglossum sordidum","M_028",10,10,1,1.66589952846444
"Lasioglossum sp K1","M_056",2,20,0.1,-0.734083147116193
"Lasioglossum sp K2","M_056",1,20,0.05,-0.869606189660721
"Lasioglossum subopacum","M_044",9,9,1,1.46077752164453
"Lasioglossum subviridatum","M_073",1,21,0.0476190476190476,-0.635644827936913
"Lasioglossum tegulare","M_073",2,21,0.0952380952380952,-0.46613954048707
"Lasioglossum transitorium","M_015",1,104,0.00961538461538462,-0.507114707018657
"Lasioglossum villosulum","M_007",1,10,0.1,-0.568903074579574
"Lasioglossum villosulum","M_015",6,104,0.0576923076923077,0.0259922810082784
"Lasioglossum villosulum","M_047",4,13,0.307692307692308,0.507140218631532
"Lasioglossum villosulum","M_016",1,14,0.0714285714285714,-0.732496268003527
"Lasioglossum villosulum","M_006",1,10,0.1,-0.772807633514369
"Lasioglossum viride","M_008",4,6,0.666666666666667,0.337213701039528
"Lasioglossum zonulum","M_015",2,104,0.0192307692307692,-0.40049330941327
"Lassioglossum fuscipenne","M_025",1,7,0.142857142857143,-0.960555147841153
"Liphanthus sabulosus","M_001",3,16,0.1875,-0.442990040571195
"Manuelia gayi","M_051",3,10,0.3,-0.745869853982892
"Manuelia postica","M_051",4,10,0.4,-0.406838102172486
"Megachile albisecta","M_015",6,104,0.0576923076923077,0.0259922810082784
"Megachile albocristata","M_015",4,104,0.0384615384615385,-0.187250514202496
"Megachile argentata","M_015",15,104,0.144230769230769,0.985584859456762
"Megachile argentata","M_016",3,14,0.214285714285714,-0.0241482286155009
"Megachile canariensis","M_008",5,6,0.833333333333333,0.915294331393006
"Megachile ericetorum","M_015",8,104,0.0769230769230769,0.239235076219052
"Megachile gemula albula","M_005",1,32,0.03125,-0.788135605883369
"Megachile giraudi","M_015",2,104,0.0192307692307692,-0.40049330941327
"Megachile hungarica","M_015",1,104,0.00961538461538462,-0.507114707018657
"Megachile leachella","M_016",1,14,0.0714285714285714,-0.732496268003527
"Megachile lefebvrei","M_015",3,104,0.0288461538461538,-0.293871911807883
"Megachile manicata","M_015",4,104,0.0384615384615385,-0.187250514202496
"Megachile maritima","M_016",3,14,0.214285714285714,-0.0241482286155009
"Megachile mendica","M_062",15,121,0.12396694214876,-0.331659007630587
"Megachile mendica","M_073",10,21,0.476190476190476,0.889902759111679
"Megachile montenegrensis","M_015",1,104,0.00961538461538462,-0.507114707018657
"Megachile parietina","M_015",11,104,0.105769230769231,0.559099269035213
"Megachile pugnata","M_005",5,32,0.15625,-0.350788680075257
"Megachile pyrenaica","M_015",2,104,0.0192307692307692,-0.40049330941327
"Megachile relativa","M_005",4,32,0.125,-0.460125411527285
"Megachile semirufa","M_001",16,16,1,2.37998570816681
"Megachile semirufa","M_002",4,8,0.5,0.397535929363011
"Megachile semirufa","M_003",1,7,0.142857142857143,-0.993399267798783
"Megachile sp","M_11.2",3,12,0.25,-0.707106781186548
"Megachile sp1","M_001",13,16,0.8125,1.72852976615035
"Megachile sp1","M_002",4,8,0.5,0.397535929363011
"Megachile sp2","M_001",6,16,0.375,0.208465901445268
"Megachile sp2","M_002",1,8,0.125,-0.886810919348256
"Megachile sp4","M_002",1,8,0.125,-0.886810919348256
"Megachile sp5","M_002",3,8,0.375,-0.0305796868740779
"Megachile sp5","M_003",3,7,0.428571428571429,-0.198679853559757
"Megachile texana","M_005",2,32,0.0625,-0.678798874431341
"Megachile versicolor","M_047",1,13,0.0769230769230769,-0.633925273289415
"Megachile willughbiella","M_006",1,10,0.1,-0.772807633514369
"Melecta albifrons","M_015",2,104,0.0192307692307692,-0.40049330941327
"Melecta curvispina","M_008",3,6,0.5,-0.240866929313949
"Melecta tuberculata","M_015",4,104,0.0384615384615385,-0.187250514202496
"Melipona quadrifasciata","M_076",1,33,0.0303030303030303,-0.638063227222696
"Melissodes agilis","M_062",50,121,0.413223140495868,0.70400480801883
"Melissodes coreopsis","M_062",3,121,0.0247933884297521,-0.686743744424673
"Nomada babiyi","M_015",1,104,0.00961538461538462,-0.507114707018657
"Nomada basalis","M_015",8,104,0.0769230769230769,0.239235076219052
"Nomada calimorpha","M_015",1,104,0.00961538461538462,-0.507114707018657
"Nomada corcyraea","M_015",1,104,0.00961538461538462,-0.507114707018657
"Nomada distinguenda","M_015",1,104,0.00961538461538462,-0.507114707018657
"Nomada eos","M_015",3,104,0.0288461538461538,-0.293871911807883
"Nomada erythrocephala","M_015",1,104,0.00961538461538462,-0.507114707018657
"Nomada femoralis","M_015",9,104,0.0865384615384615,0.345856473824439
"Nomada flava","M_047",1,13,0.0769230769230769,-0.633925273289415
"Nomada fucata","M_015",4,104,0.0384615384615385,-0.187250514202496
"Nomada imperialis","M_015",2,104,0.0192307692307692,-0.40049330941327
"Nomada lucidula","M_015",7,104,0.0673076923076923,0.132613678613665
"Nomada mavromoustakisi","M_015",1,104,0.00961538461538462,-0.507114707018657
"Nomada mutabilis","M_016",1,14,0.0714285714285714,-0.732496268003527
"Nomada nobilis","M_015",5,104,0.0480769230769231,-0.0806291165971086
"Nomada panzeri","M_047",2,13,0.153846153846154,-0.253570109315766
"Nomada propinqua","M_015",8,104,0.0769230769230769,0.239235076219052
"Nomada rubricollis","M_015",3,104,0.0288461538461538,-0.293871911807883
"Nomada ruficornis","M_047",1,13,0.0769230769230769,-0.633925273289415
"Nomada rufipes","M_047",1,13,0.0769230769230769,-0.633925273289415
"Nomada trispinosa","M_015",2,104,0.0192307692307692,-0.40049330941327
"Nomioides facilis","M_015",3,104,0.0288461538461538,-0.293871911807883
"Osmia andrenoides","M_015",5,104,0.0480769230769231,-0.0806291165971086
"Osmia apicata","M_015",1,104,0.00961538461538462,-0.507114707018657
"Osmia atriventris","M_062",13,121,0.107438016528926,-0.390839797096268
"Osmia atriventris","M_025",2,7,0.285714285714286,-0.506959661360609
"Osmia aurulenta","M_015",24,104,0.230769230769231,1.94517743790524
"Osmia bidentata","M_015",1,104,0.00961538461538462,-0.507114707018657
"Osmia bruneri","M_005",7,32,0.21875,-0.132115217171201
"Osmia caerulescens","M_015",1,104,0.00961538461538462,-0.507114707018657
"Osmia cephalotes","M_015",1,104,0.00961538461538462,-0.507114707018657
"Osmia collinsiae","M_062",3,121,0.0247933884297521,-0.686743744424673
"Osmia latreillei","M_015",2,104,0.0192307692307692,-0.40049330941327
"Osmia lignaria","M_025",3,7,0.428571428571429,-0.0533641748800641
"Osmia lignaria","M_004",1,8,0.125,-0.488071100869251
"Osmia melanogaster","M_015",6,104,0.0576923076923077,0.0259922810082784
"Osmia moreensis","M_015",1,104,0.00961538461538462,-0.507114707018657
"Osmia mustelina","M_015",1,104,0.00961538461538462,-0.507114707018657
"Osmia nana","M_015",1,104,0.00961538461538462,-0.507114707018657
"Osmia nigrifrons","M_005",2,32,0.0625,-0.678798874431341
"Osmia pentstemonis","M_005",5,32,0.15625,-0.350788680075257
"Osmia proxima","M_004",2,8,0.25,0.0406725917391042
"Osmia pumila","M_004",1,8,0.125,-0.488071100869251
"Osmia pusilla","M_005",1,32,0.03125,-0.788135605883369
"Osmia scutellaris","M_015",1,104,0.00961538461538462,-0.507114707018657
"Osmia signata","M_015",3,104,0.0288461538461538,-0.293871911807883
"Osmia simillima","M_025",1,7,0.142857142857143,-0.960555147841153
"Osmia spinigera","M_015",2,104,0.0192307692307692,-0.40049330941327
"Osmia subcornuta","M_015",1,104,0.00961538461538462,-0.507114707018657
"Osmia versicolor","M_015",6,104,0.0576923076923077,0.0259922810082784
"Osmia viridana","M_015",1,104,0.00961538461538462,-0.507114707018657
"Peponapis pruinosa","M_062",8,121,0.0661157024793388,-0.538791770760471
"Pseudoanthidium alpinum","M_015",1,104,0.00961538461538462,-0.507114707018657
"Pseudoanthidium nanum","M_015",1,104,0.00961538461538462,-0.507114707018657
"Pyrobombus impatiens","M_033",7,11,0.636363636363636,0.345584966917445
"Pyrobombus ternarius","M_033",11,11,1,1.92540195854005
"Rhodanthidium caturigense","M_015",2,104,0.0192307692307692,-0.40049330941327
"Rhodanthidium septemdentatum","M_015",33,104,0.317307692307692,2.90477001635373
"Rhodanthidium sticticum","M_058",10,13,0.769230769230769,0.832524100135788
"Rophites algirus","M_015",3,104,0.0288461538461538,-0.293871911807883
"Rophites quinquespinosus","M_015",2,104,0.0192307692307692,-0.40049330941327
"Ruizantheda mutabilis","M_051",6,10,0.6,0.271225401448324
"Ruizantheda mutabilis","M_001",2,16,0.125,-0.660142021243349
"Seladonia cephalica","M_015",6,104,0.0576923076923077,0.0259922810082784
"Seladonia confusa","M_047",1,13,0.0769230769230769,-0.633925273289415
"Seladonia confusa","M_032",1,6,0.166666666666667,-1.03887107575156
"Seladonia confusa","M_004",1,8,0.125,-0.488071100869251
"Seladonia confusa","M_073",2,21,0.0952380952380952,-0.46613954048707
"Seladonia gemmea","M_015",10,104,0.0961538461538462,0.452477871429826
"Seladonia gemmea","M_058",7,13,0.538461538461538,0.160100788487652
"Seladonia gemmea","M_016",1,14,0.0714285714285714,-0.732496268003527
"Seladonia smaragdula","M_015",18,104,0.173076923076923,1.30544905227292
"Seladonia smaragdula","M_016",1,14,0.0714285714285714,-0.732496268003527
"Sphecodes ephippius","M_047",1,13,0.0769230769230769,-0.633925273289415
"Sphecodes ephippius","M_015",3,104,0.0288461538461538,-0.293871911807883
"Sphecodes geoffrellus","M_047",1,13,0.0769230769230769,-0.633925273289415
"Sphecodes hirtellus","M_016",1,14,0.0714285714285714,-0.732496268003527
"Sphecodes marginatus","M_050",6,7,0.857142857142857,1.15549332977946
"Sphecodes marginatus","M_039",1,13,0.0769230769230769,-1.04787366399117
"Sphecodes marginatus","M_012",1,8,0.125,-0.999485993283954
"Sphecodes pellucidus","M_016",1,14,0.0714285714285714,-0.732496268003527
"Sphecodes pellucidus","M_047",1,13,0.0769230769230769,-0.633925273289415
"Sphecodes ruficrus","M_012",1,8,0.125,-0.999485993283954
"Stelis punctulatissima","M_015",1,104,0.00961538461538462,-0.507114707018657
"Stelis signata","M_016",2,14,0.142857142857143,-0.378322248309514
"Systropha planidens","M_015",1,104,0.00961538461538462,-0.507114707018657
"Thyreus histrionicus","M_012",3,8,0.375,-0.222107998507545
"Thyreus ramosus","M_015",6,104,0.0576923076923077,0.0259922810082784
"Thyreus truncatus","M_015",1,104,0.00961538461538462,-0.507114707018657
"Trigona fulviventris","M_077",7,7,1,1.3
"Trigona spinipes","M_076",12,33,0.363636363636364,0.239273710208511
"Xylocopa cantabrita","M_016",7,14,0.5,1.39254785016055
"Xylocopa grisescens","M_059",1,13,0.0769230769230769,-1.26491106406735
"Xylocopa iris","M_015",8,104,0.0769230769230769,0.239235076219052
"Xylocopa violacea","M_015",5,104,0.0480769230769231,-0.0806291165971086
"Xylocopa violacea","M_016",1,14,0.0714285714285714,-0.732496268003527
"Xylocopa virginica virginica","M_025",6,7,0.857142857142857,1.30742228456157
