"sp.armonizado","ID","Grado","Grado_max","Grado_relativo","Z_Grado"
"Megachile willughbiella","M_006",1,10,0.1,-0.772807633514369
"Megachile wootoni","M_005",12,37,0.324324324324324,0.950060522176618
"Megachile wootoni calogaster","M_005",5,37,0.135135135135135,-0.0683810789315483
"Megachile yasumatsui","M_057",2,37,0.0540540540540541,-0.395524042241081
"Megilla maculata","M_062",11,121,0.0909090909090909,-0.247552524129243
"Melecta albifrons","M_015",2,38,0.0526315789473684,-0.491190639739269
"Melecta curvispina","M_008",3,6,0.5,-0.11355574187124
"Melecta tuberculata","M_015",4,38,0.105263157894737,-0.158156418752928
"Melipona asilvai","M_076",5,12,0.416666666666667,0.396055565741084
"Melipona favosa","M_030",3,3,1,1.75469295559681
"Melipona quadrifasciata","M_076",1,12,0.0833333333333333,-0.765707427099428
"Melipona scutellaris","M_031",13,13,1,2.21777080357862
"Melissodes agilis","M_062",50,121,0.413223140495868,1.54246542845601
"Melissodes aurigenia","M_005",1,37,0.027027027027027,-0.650347708136215
"Melissodes autumnalis","M_062",30,121,0.247933884297521,0.624507504053317
"Melissodes bimaculata","M_073",1,21,0.0476190476190476,-0.593819839019529
"Melissodes cnici","M_062",18,121,0.148760330578512,0.0737327494117003
"Melissodes coloradensis","M_062",1,121,0.00826446280991736,-0.70653148633059
"Melissodes comptoides","M_062",3,121,0.0247933884297521,-0.614735693890321
"Melissodes coreopsis","M_062",3,121,0.0247933884297521,-0.614735693890321
"Melissodes fremonti","M_005",2,37,0.0540540540540541,-0.504856050835048
"Melissodes oligolege","M_062",5,121,0.0413223140495868,-0.522939901450051
"Melissodes pallida","M_062",10,121,0.0826446280991736,-0.293450420349378
"Melissodes simillima","M_062",12,121,0.0991735537190083,-0.201654627909108
"Melissodes sp1 M PL 005","M_005",1,37,0.027027027027027,-0.650347708136215
"Melissodes vernoniana","M_062",13,121,0.107438016528926,-0.155756731688973
"Melissoptila tandilensis","M_072",6,66,0.0909090909090909,-0.20154280381785
"Mesonychium gayi","M_001",2,16,0.125,-0.438753804794369
"Microstelis lateralis","M_062",17,121,0.140495867768595,0.0278348531915655
"Monilosmia canadensis","M_062",1,121,0.00826446280991736,-0.70653148633059
"Nomada asozuana","M_053",1,15,0.0666666666666667,-0.662374062890642
"Nomada aswensis","M_057",2,37,0.0540540540540541,-0.395524042241081
"Nomada babiyi","M_015",1,38,0.0263157894736842,-0.65770775023244
"Nomada basalis","M_015",8,38,0.210526315789474,0.507912023219755
"Nomada bishopii","M_025",1,7,0.142857142857143,-1.05362781094266
"Nomada calimorpha","M_015",1,38,0.0263157894736842,-0.65770775023244
"Nomada clalii okubira","M_057",1,37,0.027027027027027,-0.526844277609662
"Nomada comparata","M_057",1,37,0.027027027027027,-0.526844277609662
"Nomada corcyraea","M_015",1,38,0.0263157894736842,-0.65770775023244
"Nomada cressonii","M_062",29,121,0.239669421487603,0.578609607833182
"Nomada cuneata","M_004",1,8,0.125,-0.574800907851677
"Nomada denticulata","M_062",19,121,0.15702479338843,0.119630645631835
"Nomada diervillae","M_053",1,15,0.0666666666666667,-0.662374062890642
"Nomada distinguenda","M_015",1,38,0.0263157894736842,-0.65770775023244
"Nomada eos","M_015",3,38,0.0789473684210526,-0.324673529246099
"Nomada erythrocephala","M_015",1,38,0.0263157894736842,-0.65770775023244
"Nomada esakii","M_057",2,37,0.0540540540540541,-0.395524042241081
"Nomada femoralis","M_015",9,38,0.236842105263158,0.674429133712926
"Nomada flava","M_047",1,8,0.125,-0.742520131897348
"Nomada flavoguttata japonensis","M_057",1,37,0.027027027027027,-0.526844277609662
"Nomada fucata","M_015",4,38,0.105263157894737,-0.158156418752928
"Nomada fukuiana","M_055",1,12,0.0833333333333333,-0.725052335305738
"Nomada galloisi","M_021",2,25,0.08,-0.393303875357079
"Nomada ginran","M_054",3,24,0.125,-0.163562961912336
"Nomada ginran","M_057",5,37,0.135135135135135,-0.00156333613534024
"Nomada ginran","M_021",3,25,0.12,-0.216040156886283
"Nomada hakonensis","M_021",1,25,0.04,-0.570567593827875
"Nomada hakonensis","M_057",1,37,0.027027027027027,-0.526844277609662
"Nomada harimensis","M_057",3,37,0.0810810810810811,-0.264203806872501
"Nomada illinoensis","M_062",10,121,0.0826446280991736,-0.293450420349378
"Nomada imperialis","M_015",2,38,0.0526315789473684,-0.491190639739269
"Nomada issikii","M_056",1,22,0.0454545454545455,-0.667453166962479
"Nomada japonica","M_054",1,24,0.0416666666666667,-0.565655243280164
"Nomada japonica","M_053",1,15,0.0666666666666667,-0.662374062890642
"Nomada lucidula","M_015",7,38,0.184210526315789,0.341394912726585
"Nomada luteola","M_025",1,7,0.142857142857143,-1.05362781094266
"Nomada luteola","M_032",1,4,0.25,-0.67083697370629
"Nomada mavromoustakisi","M_015",1,38,0.0263157894736842,-0.65770775023244
"Nomada muinensis","M_053",1,15,0.0666666666666667,-0.662374062890642
"Nomada mutabilis","M_016",1,9,0.111111111111111,-0.727545137374849
"Nomada mutsuensis","M_053",1,15,0.0666666666666667,-0.662374062890642
"Nomada nipponica","M_055",2,12,0.166666666666667,-0.385914952662731
"Nomada nobilis","M_015",5,38,0.131578947368421,0.00836069174024294
"Nomada pacifica","M_021",2,25,0.08,-0.393303875357079
"Nomada panzeri","M_047",2,8,0.25,-0.26518576139191
"Nomada parva","M_062",7,121,0.0578512396694215,-0.431144109009782
"Nomada perplexa","M_025",4,7,0.571428571428571,0.370995708078401
"Nomada propinqua","M_015",8,38,0.210526315789474,0.507912023219755
"Nomada pygmaea","M_025",3,7,0.428571428571429,-0.103878798261952
"Nomada rubricollis","M_015",3,38,0.0789473684210526,-0.324673529246099
"Nomada ruficornis","M_047",1,8,0.125,-0.742520131897348
"Nomada rufipes","M_047",1,8,0.125,-0.742520131897348
"Nomada salicis","M_062",8,121,0.0661157024793388,-0.385246212789647
"Nomada sayi","M_025",1,7,0.142857142857143,-1.05362781094266
"Nomada sayi","M_004",1,8,0.125,-0.574800907851677
"Nomada shepparadana okubira","M_057",11,37,0.297297297297297,0.786358076076142
"Nomada shepparadana okubira","M_054",1,24,0.0416666666666667,-0.565655243280164
"Nomada shirakii","M_057",1,37,0.027027027027027,-0.526844277609662
"Nomada simplex","M_062",1,121,0.00826446280991736,-0.70653148633059
"Nomada sp1 M PL 005","M_005",2,37,0.0540540540540541,-0.504856050835048
"Nomada sp1 M PL 015","M_015",1,38,0.0263157894736842,-0.65770775023244
"Nomada sp1 M PL 025","M_025",6,7,0.857142857142857,1.32074472075911
"Nomada sp1 M PL 047","M_047",2,8,0.25,-0.26518576139191
"Nomada sp1 M PL 053","M_053",1,15,0.0666666666666667,-0.662374062890642
"Nomada sp1 M PL 056","M_056",1,22,0.0454545454545455,-0.667453166962479
"Nomada sp1 M PL 057","M_057",1,37,0.027027027027027,-0.526844277609662
"Nomada sp1 M PL 058","M_058",5,22,0.227272727272727,-0.116868075045567
"Nomada succinta","M_015",1,38,0.0263157894736842,-0.65770775023244
"Nomada trispinosa","M_015",2,38,0.0526315789473684,-0.491190639739269
"Nomia pavonula","M_044",2,21,0.0952380952380952,-0.475207531820161
"Nomia sp1 M PL 015","M_015",1,38,0.0263157894736842,-0.65770775023244
"Nomioides facilis","M_015",3,38,0.0789473684210526,-0.324673529246099
"Oligotropus campanulae","M_062",5,121,0.0413223140495868,-0.522939901450051
"Oligotropus oligolege","M_062",3,121,0.0247933884297521,-0.614735693890321
"Osmia abnormis","M_005",1,37,0.027027027027027,-0.650347708136215
"Osmia albolateralis","M_005",1,37,0.027027027027027,-0.650347708136215
"Osmia andrenoides","M_015",5,38,0.131578947368421,0.00836069174024294
"Osmia apicata","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia atriventris","M_062",13,121,0.107438016528926,-0.155756731688973
"Osmia atriventris","M_025",2,7,0.285714285714286,-0.578753304602305
"Osmia aurulenta","M_015",24,38,0.631578947368421,3.17218579111049
"Osmia bella","M_005",1,37,0.027027027027027,-0.650347708136215
"Osmia bidentata","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia brevis","M_005",1,37,0.027027027027027,-0.650347708136215
"Osmia bruneri","M_005",7,37,0.189189189189189,0.222602235670785
"Osmia caerulescens","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia cephalotes","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia collinsiae","M_062",3,121,0.0247933884297521,-0.614735693890321
"Osmia coloradella","M_005",2,37,0.0540540540540541,-0.504856050835048
"Osmia conjucta","M_025",6,7,0.857142857142857,1.32074472075911
"Osmia cornifrons","M_057",1,37,0.027027027027027,-0.526844277609662
"Osmia densa","M_005",9,37,0.243243243243243,0.513585550273118
"Osmia fulgida","M_005",4,37,0.108108108108108,-0.213872736232715
"Osmia fulviventris","M_015",8,38,0.210526315789474,0.507912023219755
"Osmia hypoleuca","M_005",3,37,0.0810810810810811,-0.359364393533881
"Osmia illinoensis","M_062",2,121,0.0165289256198347,-0.660633590110455
"Osmia imaii","M_054",3,24,0.125,-0.163562961912336
"Osmia latreillei","M_015",2,38,0.0526315789473684,-0.491190639739269
"Osmia lignaria","M_025",3,7,0.428571428571429,-0.103878798261952
"Osmia lignaria","M_004",1,8,0.125,-0.574800907851677
"Osmia megacephala","M_005",1,37,0.027027027027027,-0.650347708136215
"Osmia melanogaster","M_015",6,38,0.157894736842105,0.174877802233414
"Osmia melanotricha","M_005",6,37,0.162162162162162,0.0771105783696183
"Osmia moreensis","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia mustelina","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia nana","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia nigrifrons","M_005",2,37,0.0540540540540541,-0.504856050835048
"Osmia orientalis","M_054",1,24,0.0416666666666667,-0.565655243280164
"Osmia orientalis","M_021",1,25,0.04,-0.570567593827875
"Osmia pentstemonis","M_005",5,37,0.135135135135135,-0.0683810789315483
"Osmia phaceliae","M_005",5,37,0.135135135135135,-0.0683810789315483
"Osmia propinqua","M_005",5,37,0.135135135135135,-0.0683810789315483
"Osmia proxima","M_004",2,8,0.25,-0.0359250567407299
"Osmia pumila","M_004",1,8,0.125,-0.574800907851677
"Osmia pusilla","M_005",1,37,0.027027027027027,-0.650347708136215
"Osmia rohweri","M_005",1,37,0.027027027027027,-0.650347708136215
"Osmia scutellaris","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia signata","M_015",3,38,0.0789473684210526,-0.324673529246099
"Osmia simillima","M_025",1,7,0.142857142857143,-1.05362781094266
"Osmia sp1 M PL 005","M_005",3,37,0.0810810810810811,-0.359364393533881
"Osmia sp1 M PL 015","M_015",2,38,0.0526315789473684,-0.491190639739269
"Osmia sp1 M PL 016","M_016",1,9,0.111111111111111,-0.727545137374849
"Osmia sp1 M PL 025","M_025",5,7,0.714285714285714,0.845870214418753
"Osmia sp1 M PL 058","M_058",5,22,0.227272727272727,-0.116868075045567
"Osmia spinigera","M_015",2,38,0.0526315789473684,-0.491190639739269
"Osmia subcornuta","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia taurus","M_054",1,24,0.0416666666666667,-0.565655243280164
"Osmia taurus","M_021",2,25,0.08,-0.393303875357079
"Osmia taurus","M_055",1,12,0.0833333333333333,-0.725052335305738
"Osmia versicolor","M_015",6,38,0.157894736842105,0.174877802233414
"Osmia viridana","M_015",1,38,0.0263157894736842,-0.65770775023244
"Osmia wardiana","M_005",1,37,0.027027027027027,-0.650347708136215
"Panurgillus sp1 M PL 072","M_072",6,66,0.0909090909090909,-0.20154280381785
"Panurginus crawfordi","M_054",2,24,0.0833333333333333,-0.36460910259625
"Panurginus cressoniellus","M_005",5,37,0.135135135135135,-0.0683810789315483
"Panurginus sp1 M PL 005","M_005",5,37,0.135135135135135,-0.0683810789315483
"Panurgus sp1 M PL 016","M_016",1,9,0.111111111111111,-0.727545137374849
"Paralictus cephalicus","M_062",3,121,0.0247933884297521,-0.614735693890321
"Paralictus platyparius","M_062",10,121,0.0826446280991736,-0.293450420349378
"Paralictus simplex","M_062",4,121,0.0330578512396694,-0.568837797670186
"Paranomia nortonii","M_062",4,121,0.0330578512396694,-0.568837797670186
"Paroxystoglossa sp1 M PL 072","M_072",1,66,0.0151515151515152,-0.607086250524498
"Partamona sp","M_076",2,12,0.166666666666667,-0.4752666788893
"Peponapis pruinosa","M_062",8,121,0.0661157024793388,-0.385246212789647
"Perdita 8 maculata","M_062",27,121,0.223140495867769,0.486813815392913
"Pereirapis sp1 M PL 030","M_030",3,3,1,1.75469295559681
"Plebeia sp","M_076",5,12,0.416666666666667,0.396055565741084
"Prosopis basalis","M_005",7,37,0.189189189189189,0.222602235670785
"Prosopis coloradensis","M_005",1,37,0.027027027027027,-0.650347708136215
"Prosopis communis","M_049",1,11,0.0909090909090909,-0.953114546675411
"Prosopis crataegi","M_062",10,121,0.0826446280991736,-0.293450420349378
"Prosopis cressoni","M_005",1,37,0.027027027027027,-0.650347708136215
"Prosopis elliptica","M_005",13,37,0.351351351351351,1.09555217947778
"Prosopis episcopalis","M_005",3,37,0.0810810810810811,-0.359364393533881
"Prosopis eulophi","M_062",9,121,0.0743801652892562,-0.339348316569512
"Prosopis illinoensis","M_062",2,121,0.0165289256198347,-0.660633590110455
"Prosopis nelumbonis","M_062",22,121,0.181818181818182,0.257324334292239
"Prosopis pygmaea","M_062",4,121,0.0330578512396694,-0.568837797670186
"Prosopis saniculae","M_062",2,121,0.0165289256198347,-0.660633590110455
"Prosopis sp1 M PL 005","M_005",1,37,0.027027027027027,-0.650347708136215
"Prosopis thaspii","M_062",49,121,0.40495867768595,1.49656753223588
"Prosopis tridentula","M_005",1,37,0.027027027027027,-0.650347708136215
"Prosopis varifrons","M_005",11,37,0.297297297297297,0.804568864875451
"Prosopis wootoni","M_005",4,37,0.108108108108108,-0.213872736232715
"Prosopis ziziae","M_062",3,121,0.0247933884297521,-0.614735693890321
"Protosmia tauricola","M_015",1,38,0.0263157894736842,-0.65770775023244
"Psaenythia rufipes","M_023",4,4,1,1.84390889145858
"Pseudagapostemon brasiliensis","M_072",1,66,0.0151515151515152,-0.607086250524498
"Pseudagapostemon pampeanus","M_072",4,66,0.0606060606060606,-0.363760182500509
"Pseudagapostemon singularis","M_072",1,66,0.0151515151515152,-0.607086250524498
"Pseudoanthidium alpinum","M_015",1,38,0.0263157894736842,-0.65770775023244
"Pseudoanthidium cribratum","M_015",1,38,0.0263157894736842,-0.65770775023244
"Pseudoanthidium nanum","M_015",1,38,0.0263157894736842,-0.65770775023244
"Pseudoheriades asiaticus","M_015",4,38,0.105263157894737,-0.158156418752928
"Pseudopanurgus albitarsis","M_062",4,121,0.0330578512396694,-0.568837797670186
"Pseudopanurgus asteris","M_062",2,121,0.0165289256198347,-0.660633590110455
"Pseudopanurgus compositarum","M_062",6,121,0.0495867768595041,-0.477042005229917
"Pseudopanurgus labrosiformis","M_062",48,121,0.396694214876033,1.45066963601574
"Pseudopanurgus labrosus","M_062",57,121,0.471074380165289,1.86375070199696
"Pseudopanurgus rudbeckiae","M_062",2,121,0.0165289256198347,-0.660633590110455
"Pseudopanurgus rugosus","M_062",1,121,0.00826446280991736,-0.70653148633059
"Ptilothrix bombiformus","M_073",3,21,0.142857142857143,-0.170400475544734
"Pyrobombus impatiens","M_033",7,11,0.636363636363636,0.472203413185782
"Pyrobombus perplexus","M_033",5,11,0.454545454545455,-0.409242958094345
"Pyrobombus sandersoni","M_033",9,11,0.818181818181818,1.35364978446591
"Pyrobombus ternarius","M_033",11,11,1,2.23509615574604
"Rhodanthidium caturigense","M_015",2,38,0.0526315789473684,-0.491190639739269
"Rhodanthidium septemdentatum","M_015",33,38,0.868421052631579,4.67083978554902
"Rhodanthidium sticticum","M_058",10,22,0.454545454545455,0.857032550334157
"Rophites algirus","M_015",3,38,0.0789473684210526,-0.324673529246099
"Rophites quinquespinosus","M_015",2,38,0.0526315789473684,-0.491190639739269
"Ruizantheda divaricata","M_072",7,66,0.106060606060606,-0.12043411447652
"Ruizantheda mutabilis","M_051",6,10,0.6,1.6270322867282
"Ruizantheda mutabilis","M_001",2,16,0.125,-0.438753804794369
"Ruizantheda nigrocaerulea","M_051",2,10,0.2,-0.171266556497706
"Ruizantheda proxima","M_051",1,10,0.1,-0.620841267304183
"Sarogaster georgica","M_062",1,121,0.00826446280991736,-0.70653148633059
"Seladonia cephalica","M_015",6,38,0.157894736842105,0.174877802233414
"Seladonia confusa","M_073",2,21,0.0952380952380952,-0.382110157282132
"Seladonia confusa","M_032",1,4,0.25,-0.67083697370629
"Seladonia confusa","M_047",1,8,0.125,-0.742520131897348
"Seladonia confusa","M_004",1,8,0.125,-0.574800907851677
"Seladonia gemmea","M_015",10,38,0.263157894736842,0.840946244206097
"Seladonia gemmea","M_016",1,9,0.111111111111111,-0.727545137374849
"Seladonia gemmea","M_058",7,22,0.318181818181818,0.272692175106323
"Seladonia smaragdula","M_015",18,38,0.473684210526316,2.17308312815146
"Seladonia smaragdula","M_016",1,9,0.111111111111111,-0.727545137374849
"Sphecodes arvensis","M_062",12,121,0.0991735537190083,-0.201654627909108
"Sphecodes ephippius","M_015",3,38,0.0789473684210526,-0.324673529246099
"Sphecodes ephippius","M_047",1,8,0.125,-0.742520131897348
"Sphecodes geoffrellus","M_047",1,8,0.125,-0.742520131897348
"Sphecodes heraclei","M_062",18,121,0.148760330578512,0.0737327494117003
"Sphecodes hirtellus","M_016",1,9,0.111111111111111,-0.727545137374849
"Sphecodes marginatus","M_039",1,13,0.0769230769230769,-1.05654294143017
"Sphecodes marginatus","M_050",6,8,0.75,0.834057656228299
"Sphecodes marginatus","M_012",1,8,0.125,-0.75608641481425
"Sphecodes minor","M_062",13,121,0.107438016528926,-0.155756731688973
"Sphecodes pellucidus","M_047",1,8,0.125,-0.742520131897348
"Sphecodes pellucidus","M_016",1,9,0.111111111111111,-0.727545137374849
"Sphecodes ruficrus","M_012",1,8,0.125,-0.75608641481425
"Sphecodes sophiae","M_005",7,37,0.189189189189189,0.222602235670785
"Sphecodes sp1 M PL 004","M_004",1,8,0.125,-0.574800907851677
"Sphecodes sp1 M PL 021","M_021",1,25,0.04,-0.570567593827875
"Sphecodes sp1 M PL 047","M_047",1,8,0.125,-0.742520131897348
"Sphecodes sp1 M PL 058","M_058",3,22,0.136363636363636,-0.506428325197456
"Spinoliella sp1 M PL 022","M_022",2,7,0.285714285714286,-0.438529009653515
"Stelis punctulatissima","M_015",1,38,0.0263157894736842,-0.65770775023244
"Stelis signata","M_016",2,9,0.222222222222222,-0.273899345835237
"Svastrides melanura","M_001",1,16,0.0625,-0.680386334970978
"Svastrides melanura","M_051",1,10,0.1,-0.620841267304183
"Svastrides zebra","M_023",2,4,0.5,0
"Systropha planidens","M_015",1,38,0.0263157894736842,-0.65770775023244
"Tapinotaspis caerulea","M_001",1,16,0.0625,-0.680386334970978
"Tapinotaspis herbsti","M_001",1,16,0.0625,-0.680386334970978
"Tetralonia alternans","M_015",11,38,0.289473684210526,1.00746335469927
"Tetralonia belfragei","M_062",31,121,0.256198347107438,0.670405400273452
"Tetralonia berlandi","M_016",2,9,0.222222222222222,-0.273899345835237
"Tetralonia dilecta","M_062",17,121,0.140495867768595,0.0278348531915655
"Tetralonia mitsukurii","M_021",2,25,0.08,-0.393303875357079
"Tetralonia mitsukurii","M_054",1,24,0.0416666666666667,-0.565655243280164
"Tetralonia nipponens","M_054",11,24,0.458333333333333,1.44480616355897
"Tetralonia nipponens","M_057",1,37,0.027027027027027,-0.526844277609662
"Tetralonia nipponens","M_021",1,25,0.04,-0.570567593827875
"Tetralonia nipponensis","M_053",6,15,0.4,0.792372710747684
"Tetralonia okinawae okinawae","M_044",11,21,0.523809523809524,1.20749454806762
"Tetralonia robertsonii","M_062",3,121,0.0247933884297521,-0.614735693890321
"Tetralonia rosae","M_062",1,121,0.00826446280991736,-0.70653148633059
"Thyreus histrionicus","M_012",3,8,0.375,0.108012344973464
"Thyreus ramosus","M_015",6,38,0.157894736842105,0.174877802233414
"Thyreus truncatus","M_015",1,38,0.0263157894736842,-0.65770775023244
"Triepeolus concavus","M_062",2,121,0.0165289256198347,-0.660633590110455
"Triepeolus cressonii","M_062",67,121,0.553719008264463,2.3227296641983
"Triepeolus donatus","M_062",95,121,0.785123966942149,3.60787075836208
"Triepeolus helianthi","M_062",33,121,0.272727272727273,0.762201192713721
"Triepeolus helianthi grandior","M_005",1,37,0.027027027027027,-0.650347708136215
"Triepeolus lunatus","M_062",1,121,0.00826446280991736,-0.70653148633059
"Triepeolus micropygius","M_062",6,121,0.0495867768595041,-0.477042005229917
"Triepeolus nevadensis","M_062",4,121,0.0330578512396694,-0.568837797670186
"Triepeolus pennipes","M_062",37,121,0.305785123966942,0.94579277759426
"Triepeolus remigatus","M_062",25,121,0.206611570247934,0.395018022952643
"Triepeolus simplex","M_062",18,121,0.148760330578512,0.0737327494117003
"Trigona angustula","M_030",1,3,0.333333333333333,-0.584897651865602
"Trigona fulviventris","M_077",7,7,1,1.52611672491475
"Trigona gr  fuscipennis","M_076",1,12,0.0833333333333333,-0.765707427099428
"Trigona spinipes","M_076",12,12,1,2.42914080321198
"Trigonisca intermedia","M_076",5,12,0.416666666666667,0.396055565741084
"Trigonisca sp","M_076",1,12,0.0833333333333333,-0.765707427099428
"Xanthosarus latimanus","M_062",4,121,0.0330578512396694,-0.568837797670186
"Xenoglossa strenua","M_062",34,121,0.28099173553719,0.808099088933856
"Xenoglossodes albata","M_062",14,121,0.115702479338843,-0.109858835468839
"Xylocopa amamensis","M_044",21,21,1,3.07716352572071
"Xylocopa appendicuiata circumvolan","M_054",1,24,0.0416666666666667,-0.565655243280164
"Xylocopa appendiculata","M_055",1,12,0.0833333333333333,-0.725052335305738
"Xylocopa appendiculata circumvolan","M_054",24,24,1,4.05840599244985
"Xylocopa appendiculata circumvolan","M_057",1,37,0.027027027027027,-0.526844277609662
"Xylocopa appendicutata","M_055",2,12,0.166666666666667,-0.385914952662731
"Xylocopa augusti","M_072",7,66,0.106060606060606,-0.12043411447652
"Xylocopa caffra","M_061",9,29,0.310344827586207,-0.475293187893358
"Xylocopa cantabrita","M_016",7,9,0.777777777777778,1.99432961186282
"Xylocopa ciliata","M_072",19,66,0.287878787878788,0.852870157619437
"Xylocopa darwini","M_026",80,80,1,NA
"Xylocopa darwini","M_042",11,11,1,NA
"Xylocopa fenestrata","M_11.2",3,3,1,NA
"Xylocopa grisescens","M_059",1,13,0.0769230769230769,-0.955848496447189
"Xylocopa iris","M_015",8,38,0.210526315789474,0.507912023219755
"Xylocopa sp1 M PL 031","M_031",10,13,0.769230769230769,1.40515249387042
"Xylocopa sp1 M PL 035","M_035",1,4,0.25,-1.19256958799989
"Xylocopa sp1 M PL 040","M_040",5,6,0.833333333333333,0.730296743340222
"Xylocopa sp1 M PL 041","M_041",6,6,1,NA
"Xylocopa sp1 M PL 058","M_058",1,22,0.0454545454545455,-0.895988575349345
"Xylocopa sp1 M PL 059","M_059",2,13,0.153846153846154,-0.747299733585984
"Xylocopa violacea","M_016",1,9,0.111111111111111,-0.727545137374849
"Xylocopa violacea","M_015",5,38,0.131578947368421,0.00836069174024294
"Xylocopa virginica virginica","M_025",6,7,0.857142857142857,1.32074472075911
